ccode,country.name,year,value
192,Cuba,1729,0
196,Cyprus,1729,0
218,Ecuador,1729,0
246,Finland,1729,0
250,France,1729,0
268,Georgia,1729,0
276,Germany,1729,0
300,Greece,1729,0
320,Guatemala,1729,0
348,Hungary,1729,0
356,India,1729,0
364,Iran,1729,0
372,Ireland,1729,0
376,Israel,1729,0
392,Japan,1729,0
398,Kazakhstan,1729,0
807,Macedonia,1729,0
478,Mauritania,1729,0
484,Mexico,1729,0
496,Mongolia,1729,0
504,Morocco,1729,0
516,Namibia,1729,0
558,Nicaragua,1729,0
408,North Korea,1729,2.3
578,Norway,1729,0
512,Oman,1729,0
586,Pakistan,1729,0
598,Papua New Guinea,1729,0
604,Peru,1729,0
616,Poland,1729,0
620,Portugal,1729,0
642,Romania,1729,0
643,Russia,1729,0
682,Saudi Arabia,1729,0
703,Slovakia,1729,0
710,South Africa,1729,0
410,South Korea,1729,0
724,Spain,1729,0
752,Sweden,1729,0
834,Tanzania,1729,0
792,Turkey,1729,0
800,Uganda,1729,0
826,United Kingdom,1729,0.8
840,United States,1729,0
860,Uzbekistan,1729,0
894,Zambia,1729,0
716,Zimbabwe,1729,0
8,Albania,1730,0
12,Algeria,1730,0
32,Argentina,1730,0
51,Armenia,1730,0
36,Australia,1730,0
40,Austria,1730,0
68,Bolivia,1730,0
72,Botswana,1730,0
76,Brazil,1730,0
100,Bulgaria,1730,0
124,Canada,1730,0
152,Chile,1730,0
156,China,1730,0
170,Colombia,1730,0
178,Congo,1730,0
180,"Congo, DRC",1730,0
192,Cuba,1730,0
196,Cyprus,1730,0
218,Ecuador,1730,0
246,Finland,1730,0
250,France,1730,0
268,Georgia,1730,0
276,Germany,1730,0
300,Greece,1730,0
320,Guatemala,1730,0
348,Hungary,1730,0
356,India,1730,0
360,Indonesia,1730,0
364,Iran,1730,0
372,Ireland,1730,0
376,Israel,1730,0
392,Japan,1730,0
398,Kazakhstan,1730,0
418,Laos,1730,0
807,Macedonia,1730,0
458,Malaysia,1730,0
478,Mauritania,1730,0
484,Mexico,1730,0
496,Mongolia,1730,0
504,Morocco,1730,0
104,Myanmar,1730,0
516,Namibia,1730,0
558,Nicaragua,1730,0
408,North Korea,1730,2.3
578,Norway,1730,0
512,Oman,1730,0
586,Pakistan,1730,0
598,Papua New Guinea,1730,0
604,Peru,1730,0
608,Philippines,1730,0.8
616,Poland,1730,0
620,Portugal,1730,0
642,Romania,1730,0
643,Russia,1730,0
682,Saudi Arabia,1730,0
703,Slovakia,1730,0
710,South Africa,1730,0
410,South Korea,1730,0
724,Spain,1730,0
752,Sweden,1730,0
834,Tanzania,1730,0
792,Turkey,1730,0
800,Uganda,1730,0
826,United Kingdom,1730,0.8
840,United States,1730,0
860,Uzbekistan,1730,0
894,Zambia,1730,0
716,Zimbabwe,1730,0
8,Albania,1731,0
12,Algeria,1731,0
32,Argentina,1731,0
51,Armenia,1731,0
36,Australia,1731,0
40,Austria,1731,0
68,Bolivia,1731,0
72,Botswana,1731,0
76,Brazil,1731,0
100,Bulgaria,1731,0
124,Canada,1731,0
152,Chile,1731,0
156,China,1731,0
170,Colombia,1731,0
178,Congo,1731,0
180,"Congo, DRC",1731,0
192,Cuba,1731,0
196,Cyprus,1731,0
218,Ecuador,1731,0
246,Finland,1731,0
250,France,1731,0
268,Georgia,1731,0
276,Germany,1731,0
300,Greece,1731,0
320,Guatemala,1731,0
348,Hungary,1731,0
356,India,1731,0
360,Indonesia,1731,0
364,Iran,1731,0
372,Ireland,1731,0
376,Israel,1731,0
392,Japan,1731,0
398,Kazakhstan,1731,0
418,Laos,1731,0
807,Macedonia,1731,0
458,Malaysia,1731,0
478,Mauritania,1731,0
484,Mexico,1731,0
496,Mongolia,1731,0
504,Morocco,1731,0
104,Myanmar,1731,0
516,Namibia,1731,0
558,Nicaragua,1731,0
408,North Korea,1731,2.4
578,Norway,1731,0
512,Oman,1731,0
586,Pakistan,1731,0
598,Papua New Guinea,1731,0
604,Peru,1731,0
608,Philippines,1731,0.8
616,Poland,1731,0
620,Portugal,1731,0
642,Romania,1731,0
643,Russia,1731,0
682,Saudi Arabia,1731,0
703,Slovakia,1731,0
710,South Africa,1731,0
410,South Korea,1731,0
724,Spain,1731,0
752,Sweden,1731,0
834,Tanzania,1731,0
792,Turkey,1731,0
800,Uganda,1731,0
826,United Kingdom,1731,0.8
840,United States,1731,0
860,Uzbekistan,1731,0
894,Zambia,1731,0
716,Zimbabwe,1731,0
8,Albania,1732,0
12,Algeria,1732,0
32,Argentina,1732,0
51,Armenia,1732,0
36,Australia,1732,0
40,Austria,1732,0
68,Bolivia,1732,0
72,Botswana,1732,0
76,Brazil,1732,0
100,Bulgaria,1732,0
124,Canada,1732,0
152,Chile,1732,0
156,China,1732,0
170,Colombia,1732,0
178,Congo,1732,0
180,"Congo, DRC",1732,0
192,Cuba,1732,0
196,Cyprus,1732,0
218,Ecuador,1732,0
246,Finland,1732,0
250,France,1732,0
268,Georgia,1732,0
276,Germany,1732,0
300,Greece,1732,0
320,Guatemala,1732,0
348,Hungary,1732,0
356,India,1732,0
360,Indonesia,1732,0
364,Iran,1732,0
372,Ireland,1732,0
376,Israel,1732,0
392,Japan,1732,0
398,Kazakhstan,1732,0
418,Laos,1732,0
807,Macedonia,1732,0
458,Malaysia,1732,0
478,Mauritania,1732,0
484,Mexico,1732,0
496,Mongolia,1732,0
504,Morocco,1732,0
104,Myanmar,1732,0
516,Namibia,1732,0
558,Nicaragua,1732,0
408,North Korea,1732,2.5
578,Norway,1732,0
512,Oman,1732,0
586,Pakistan,1732,0
598,Papua New Guinea,1732,0
604,Peru,1732,0
608,Philippines,1732,0.9
616,Poland,1732,0
620,Portugal,1732,0
642,Romania,1732,0
643,Russia,1732,0
682,Saudi Arabia,1732,0
703,Slovakia,1732,0
710,South Africa,1732,0
410,South Korea,1732,0
724,Spain,1732,0
752,Sweden,1732,0
834,Tanzania,1732,0
792,Turkey,1732,0
800,Uganda,1732,0
826,United Kingdom,1732,0.9
840,United States,1732,0
860,Uzbekistan,1732,0
894,Zambia,1732,0
716,Zimbabwe,1732,0
8,Albania,1733,0
12,Algeria,1733,0
32,Argentina,1733,0
51,Armenia,1733,0
36,Australia,1733,0
40,Austria,1733,0
68,Bolivia,1733,0
72,Botswana,1733,0
76,Brazil,1733,0
100,Bulgaria,1733,0
124,Canada,1733,0
152,Chile,1733,0
156,China,1733,0
170,Colombia,1733,0
178,Congo,1733,0
180,"Congo, DRC",1733,0
192,Cuba,1733,0
196,Cyprus,1733,0
218,Ecuador,1733,0
246,Finland,1733,0
250,France,1733,0
268,Georgia,1733,0
276,Germany,1733,0
300,Greece,1733,0
320,Guatemala,1733,0
348,Hungary,1733,0
356,India,1733,0
360,Indonesia,1733,0
364,Iran,1733,0
372,Ireland,1733,0
376,Israel,1733,0
392,Japan,1733,0
398,Kazakhstan,1733,0
418,Laos,1733,0
807,Macedonia,1733,0
458,Malaysia,1733,0
478,Mauritania,1733,0
484,Mexico,1733,0
496,Mongolia,1733,0
504,Morocco,1733,0
104,Myanmar,1733,0
516,Namibia,1733,0
558,Nicaragua,1733,0
408,North Korea,1733,2.4
578,Norway,1733,0
512,Oman,1733,0
586,Pakistan,1733,0
598,Papua New Guinea,1733,0
604,Peru,1733,0
608,Philippines,1733,0.8
616,Poland,1733,0
620,Portugal,1733,0
642,Romania,1733,0
643,Russia,1733,0
682,Saudi Arabia,1733,0
703,Slovakia,1733,0
710,South Africa,1733,0
410,South Korea,1733,0
724,Spain,1733,0
752,Sweden,1733,0
834,Tanzania,1733,0
792,Turkey,1733,0
800,Uganda,1733,0
826,United Kingdom,1733,0.8
840,United States,1733,0
860,Uzbekistan,1733,0
894,Zambia,1733,0
716,Zimbabwe,1733,0
8,Albania,1734,0
12,Algeria,1734,0
32,Argentina,1734,0
51,Armenia,1734,0
36,Australia,1734,0
40,Austria,1734,0
68,Bolivia,1734,0
72,Botswana,1734,0
76,Brazil,1734,0
100,Bulgaria,1734,0
124,Canada,1734,0
152,Chile,1734,0
156,China,1734,0
170,Colombia,1734,0
178,Congo,1734,0
180,"Congo, DRC",1734,0
192,Cuba,1734,0
196,Cyprus,1734,0
218,Ecuador,1734,0
246,Finland,1734,0
250,France,1734,0
268,Georgia,1734,0
276,Germany,1734,0
300,Greece,1734,0
320,Guatemala,1734,0
348,Hungary,1734,0
356,India,1734,0
360,Indonesia,1734,0
364,Iran,1734,0
372,Ireland,1734,0
376,Israel,1734,0
392,Japan,1734,0
398,Kazakhstan,1734,0
418,Laos,1734,0
807,Macedonia,1734,0
458,Malaysia,1734,0
478,Mauritania,1734,0
484,Mexico,1734,0
496,Mongolia,1734,0
504,Morocco,1734,0
104,Myanmar,1734,0
516,Namibia,1734,0
558,Nicaragua,1734,0
408,North Korea,1734,2.3
578,Norway,1734,0
512,Oman,1734,0
586,Pakistan,1734,0
598,Papua New Guinea,1734,0
604,Peru,1734,0
608,Philippines,1734,0.7
616,Poland,1734,0
620,Portugal,1734,0
642,Romania,1734,0
643,Russia,1734,0
682,Saudi Arabia,1734,0
703,Slovakia,1734,0
710,South Africa,1734,0
410,South Korea,1734,0
724,Spain,1734,0
752,Sweden,1734,0
834,Tanzania,1734,0
792,Turkey,1734,0
800,Uganda,1734,0
826,United Kingdom,1734,0.7
840,United States,1734,0
860,Uzbekistan,1734,0
894,Zambia,1734,0
716,Zimbabwe,1734,0
8,Albania,1735,0
12,Algeria,1735,0
32,Argentina,1735,0
51,Armenia,1735,0
36,Australia,1735,0
40,Austria,1735,0
68,Bolivia,1735,0
72,Botswana,1735,0
76,Brazil,1735,0
100,Bulgaria,1735,0
124,Canada,1735,0
152,Chile,1735,0
156,China,1735,0
170,Colombia,1735,0
178,Congo,1735,0
180,"Congo, DRC",1735,0
192,Cuba,1735,0
196,Cyprus,1735,0
218,Ecuador,1735,0
246,Finland,1735,0
250,France,1735,0
268,Georgia,1735,0
276,Germany,1735,0
300,Greece,1735,0
320,Guatemala,1735,0
348,Hungary,1735,0
356,India,1735,0
360,Indonesia,1735,0
364,Iran,1735,0
372,Ireland,1735,0
376,Israel,1735,0
392,Japan,1735,0
398,Kazakhstan,1735,0
418,Laos,1735,0
807,Macedonia,1735,0
458,Malaysia,1735,0
478,Mauritania,1735,0
484,Mexico,1735,0
496,Mongolia,1735,0
504,Morocco,1735,0
104,Myanmar,1735,0
516,Namibia,1735,0
558,Nicaragua,1735,0
408,North Korea,1735,2.2
578,Norway,1735,0
512,Oman,1735,0
586,Pakistan,1735,0
598,Papua New Guinea,1735,0
604,Peru,1735,0
608,Philippines,1735,0.6
616,Poland,1735,0
620,Portugal,1735,0
642,Romania,1735,0
643,Russia,1735,0
682,Saudi Arabia,1735,0
703,Slovakia,1735,0
710,South Africa,1735,0
410,South Korea,1735,0
724,Spain,1735,0
752,Sweden,1735,0
834,Tanzania,1735,0
792,Turkey,1735,0
800,Uganda,1735,0
826,United Kingdom,1735,0.6
840,United States,1735,0
860,Uzbekistan,1735,0
894,Zambia,1735,0
716,Zimbabwe,1735,0
8,Albania,1736,0
12,Algeria,1736,0
32,Argentina,1736,0
51,Armenia,1736,0
36,Australia,1736,0
40,Austria,1736,0
68,Bolivia,1736,0
72,Botswana,1736,0
76,Brazil,1736,0
100,Bulgaria,1736,0
124,Canada,1736,0
152,Chile,1736,0
156,China,1736,0
170,Colombia,1736,0
178,Congo,1736,0
180,"Congo, DRC",1736,0
192,Cuba,1736,0
196,Cyprus,1736,0
218,Ecuador,1736,0
246,Finland,1736,0
250,France,1736,0
268,Georgia,1736,0
276,Germany,1736,0
300,Greece,1736,0
320,Guatemala,1736,0
348,Hungary,1736,0
356,India,1736,0
360,Indonesia,1736,0
364,Iran,1736,0
372,Ireland,1736,0
376,Israel,1736,0
392,Japan,1736,0
398,Kazakhstan,1736,0
418,Laos,1736,0
807,Macedonia,1736,0
458,Malaysia,1736,0
478,Mauritania,1736,0
484,Mexico,1736,0
496,Mongolia,1736,0
504,Morocco,1736,0
104,Myanmar,1736,0
516,Namibia,1736,0
558,Nicaragua,1736,0
408,North Korea,1736,2.6
578,Norway,1736,0
512,Oman,1736,0
586,Pakistan,1736,0
598,Papua New Guinea,1736,0
604,Peru,1736,0
608,Philippines,1736,1
616,Poland,1736,0
620,Portugal,1736,0
642,Romania,1736,0
643,Russia,1736,0
682,Saudi Arabia,1736,0
703,Slovakia,1736,0
710,South Africa,1736,0
410,South Korea,1736,0
724,Spain,1736,0
752,Sweden,1736,0
834,Tanzania,1736,0
792,Turkey,1736,0
800,Uganda,1736,0
826,United Kingdom,1736,1
840,United States,1736,0
860,Uzbekistan,1736,0
894,Zambia,1736,0
716,Zimbabwe,1736,0
8,Albania,1737,0
12,Algeria,1737,0
32,Argentina,1737,0
51,Armenia,1737,0
36,Australia,1737,0
40,Austria,1737,0
68,Bolivia,1737,0
72,Botswana,1737,0
76,Brazil,1737,0
100,Bulgaria,1737,0
124,Canada,1737,0
152,Chile,1737,0
156,China,1737,0
170,Colombia,1737,0
178,Congo,1737,0
180,"Congo, DRC",1737,0
192,Cuba,1737,0
196,Cyprus,1737,0
218,Ecuador,1737,0
246,Finland,1737,0
250,France,1737,0
268,Georgia,1737,0
276,Germany,1737,0
300,Greece,1737,0
320,Guatemala,1737,0
348,Hungary,1737,0
356,India,1737,0
360,Indonesia,1737,0
364,Iran,1737,0
372,Ireland,1737,0
376,Israel,1737,0
392,Japan,1737,0
398,Kazakhstan,1737,0
418,Laos,1737,0
807,Macedonia,1737,0
458,Malaysia,1737,0
478,Mauritania,1737,0
484,Mexico,1737,0
496,Mongolia,1737,0
504,Morocco,1737,0
104,Myanmar,1737,0
516,Namibia,1737,0
558,Nicaragua,1737,0
408,North Korea,1737,2.7
578,Norway,1737,0
512,Oman,1737,0
586,Pakistan,1737,0
598,Papua New Guinea,1737,0
604,Peru,1737,0
608,Philippines,1737,1.1
616,Poland,1737,0
620,Portugal,1737,0
642,Romania,1737,0
643,Russia,1737,0
682,Saudi Arabia,1737,0
703,Slovakia,1737,0
710,South Africa,1737,0
410,South Korea,1737,0
724,Spain,1737,0
752,Sweden,1737,0
834,Tanzania,1737,0
792,Turkey,1737,0
800,Uganda,1737,0
826,United Kingdom,1737,1.1
840,United States,1737,0
860,Uzbekistan,1737,0
894,Zambia,1737,0
716,Zimbabwe,1737,0
8,Albania,1738,0
12,Algeria,1738,0
32,Argentina,1738,0
51,Armenia,1738,0
36,Australia,1738,0
40,Austria,1738,0
68,Bolivia,1738,0
72,Botswana,1738,0
76,Brazil,1738,0
100,Bulgaria,1738,0
124,Canada,1738,0
152,Chile,1738,0
156,China,1738,0
170,Colombia,1738,0
178,Congo,1738,0
180,"Congo, DRC",1738,0
192,Cuba,1738,0
196,Cyprus,1738,0
218,Ecuador,1738,0
246,Finland,1738,0
250,France,1738,0
268,Georgia,1738,0
276,Germany,1738,0
300,Greece,1738,0
320,Guatemala,1738,0
348,Hungary,1738,0
356,India,1738,0
360,Indonesia,1738,0
364,Iran,1738,0
372,Ireland,1738,0
376,Israel,1738,0
392,Japan,1738,0
398,Kazakhstan,1738,0
418,Laos,1738,0
807,Macedonia,1738,0
458,Malaysia,1738,0
478,Mauritania,1738,0
484,Mexico,1738,0
496,Mongolia,1738,0
504,Morocco,1738,0
104,Myanmar,1738,0
516,Namibia,1738,0
558,Nicaragua,1738,0
408,North Korea,1738,2.8
578,Norway,1738,0
512,Oman,1738,0
586,Pakistan,1738,0
598,Papua New Guinea,1738,0
604,Peru,1738,0
608,Philippines,1738,1.2
616,Poland,1738,0
620,Portugal,1738,0
642,Romania,1738,0
643,Russia,1738,0
682,Saudi Arabia,1738,0
703,Slovakia,1738,0
710,South Africa,1738,0
410,South Korea,1738,0
724,Spain,1738,0
752,Sweden,1738,0
834,Tanzania,1738,0
792,Turkey,1738,0
800,Uganda,1738,0
826,United Kingdom,1738,1.2
840,United States,1738,0
860,Uzbekistan,1738,0
894,Zambia,1738,0
716,Zimbabwe,1738,0
8,Albania,1739,0
12,Algeria,1739,0
32,Argentina,1739,0
51,Armenia,1739,0
36,Australia,1739,0
40,Austria,1739,0
68,Bolivia,1739,0
72,Botswana,1739,0
76,Brazil,1739,0
100,Bulgaria,1739,0
124,Canada,1739,0
152,Chile,1739,0
156,China,1739,0
170,Colombia,1739,0
178,Congo,1739,0
180,"Congo, DRC",1739,0
192,Cuba,1739,0
196,Cyprus,1739,0
218,Ecuador,1739,0
246,Finland,1739,0
250,France,1739,0
268,Georgia,1739,0
276,Germany,1739,0
300,Greece,1739,0
320,Guatemala,1739,0
348,Hungary,1739,0
356,India,1739,0
360,Indonesia,1739,0
364,Iran,1739,0
372,Ireland,1739,0
376,Israel,1739,0
392,Japan,1739,0
398,Kazakhstan,1739,0
418,Laos,1739,0
807,Macedonia,1739,0
458,Malaysia,1739,0
478,Mauritania,1739,0
484,Mexico,1739,0
496,Mongolia,1739,0
504,Morocco,1739,0
104,Myanmar,1739,0
516,Namibia,1739,0
558,Nicaragua,1739,0
408,North Korea,1739,2.9
578,Norway,1739,0
512,Oman,1739,0
586,Pakistan,1739,0
598,Papua New Guinea,1739,0
604,Peru,1739,0
608,Philippines,1739,1.3
616,Poland,1739,0
620,Portugal,1739,0
642,Romania,1739,0
643,Russia,1739,0
682,Saudi Arabia,1739,0
703,Slovakia,1739,0
710,South Africa,1739,0
410,South Korea,1739,0
724,Spain,1739,0
752,Sweden,1739,0
834,Tanzania,1739,0
792,Turkey,1739,0
800,Uganda,1739,0
826,United Kingdom,1739,1.3
840,United States,1739,0
860,Uzbekistan,1739,0
894,Zambia,1739,0
716,Zimbabwe,1739,0
8,Albania,1740,0
12,Algeria,1740,0
32,Argentina,1740,0
51,Armenia,1740,0
36,Australia,1740,0
40,Austria,1740,0
68,Bolivia,1740,0
72,Botswana,1740,0
76,Brazil,1740,0
100,Bulgaria,1740,0
124,Canada,1740,0
152,Chile,1740,0
156,China,1740,0
170,Colombia,1740,0
178,Congo,1740,0
180,"Congo, DRC",1740,0
192,Cuba,1740,0
196,Cyprus,1740,0
218,Ecuador,1740,0
246,Finland,1740,0
250,France,1740,0
268,Georgia,1740,0
276,Germany,1740,0
300,Greece,1740,0
320,Guatemala,1740,0
348,Hungary,1740,0
356,India,1740,0
360,Indonesia,1740,0
364,Iran,1740,0
372,Ireland,1740,0
376,Israel,1740,0
392,Japan,1740,0
398,Kazakhstan,1740,0
418,Laos,1740,0
807,Macedonia,1740,0
458,Malaysia,1740,0
478,Mauritania,1740,0
484,Mexico,1740,0
496,Mongolia,1740,0
504,Morocco,1740,0
104,Myanmar,1740,0
516,Namibia,1740,0
558,Nicaragua,1740,0
408,North Korea,1740,2.2
578,Norway,1740,0
512,Oman,1740,0
586,Pakistan,1740,0
598,Papua New Guinea,1740,0
604,Peru,1740,0
608,Philippines,1740,0.6
616,Poland,1740,0
620,Portugal,1740,0
642,Romania,1740,0
643,Russia,1740,0
682,Saudi Arabia,1740,0
703,Slovakia,1740,0
710,South Africa,1740,0
410,South Korea,1740,0
724,Spain,1740,0
752,Sweden,1740,0
834,Tanzania,1740,0
792,Turkey,1740,0
800,Uganda,1740,0
826,United Kingdom,1740,0.6
840,United States,1740,0
860,Uzbekistan,1740,0
894,Zambia,1740,0
716,Zimbabwe,1740,0
8,Albania,1741,0
12,Algeria,1741,0
32,Argentina,1741,0
51,Armenia,1741,0
36,Australia,1741,0
40,Austria,1741,0
68,Bolivia,1741,0
72,Botswana,1741,0
76,Brazil,1741,0
100,Bulgaria,1741,0
124,Canada,1741,0
152,Chile,1741,0
156,China,1741,0
170,Colombia,1741,0
178,Congo,1741,0
180,"Congo, DRC",1741,0
192,Cuba,1741,0
196,Cyprus,1741,0
218,Ecuador,1741,0
246,Finland,1741,0
250,France,1741,0
268,Georgia,1741,0
276,Germany,1741,0
300,Greece,1741,0
320,Guatemala,1741,0
348,Hungary,1741,0
356,India,1741,0
360,Indonesia,1741,0
364,Iran,1741,0
372,Ireland,1741,0
376,Israel,1741,0
392,Japan,1741,0
398,Kazakhstan,1741,0
418,Laos,1741,0
807,Macedonia,1741,0
458,Malaysia,1741,0
478,Mauritania,1741,0
484,Mexico,1741,0
496,Mongolia,1741,0
504,Morocco,1741,0
104,Myanmar,1741,0
516,Namibia,1741,0
558,Nicaragua,1741,0
408,North Korea,1741,2.4
578,Norway,1741,0
512,Oman,1741,0
586,Pakistan,1741,0
598,Papua New Guinea,1741,0
604,Peru,1741,0
608,Philippines,1741,0.7
616,Poland,1741,0
620,Portugal,1741,0
642,Romania,1741,0
643,Russia,1741,0
682,Saudi Arabia,1741,0
703,Slovakia,1741,0
710,South Africa,1741,0
410,South Korea,1741,0
724,Spain,1741,0
752,Sweden,1741,0
834,Tanzania,1741,0
792,Turkey,1741,0
800,Uganda,1741,0
826,United Kingdom,1741,0.7
840,United States,1741,0
860,Uzbekistan,1741,0
894,Zambia,1741,0
716,Zimbabwe,1741,0
8,Albania,1742,0
12,Algeria,1742,0
32,Argentina,1742,0
51,Armenia,1742,0
36,Australia,1742,0
40,Austria,1742,0
68,Bolivia,1742,0
72,Botswana,1742,0
76,Brazil,1742,0
100,Bulgaria,1742,0
124,Canada,1742,0
152,Chile,1742,0
156,China,1742,0
170,Colombia,1742,0
178,Congo,1742,0
180,"Congo, DRC",1742,0
192,Cuba,1742,0
196,Cyprus,1742,0
218,Ecuador,1742,0
246,Finland,1742,0
250,France,1742,0
268,Georgia,1742,0
276,Germany,1742,0
300,Greece,1742,0
320,Guatemala,1742,0
348,Hungary,1742,0
356,India,1742,0
360,Indonesia,1742,0
364,Iran,1742,0
372,Ireland,1742,0
376,Israel,1742,0
392,Japan,1742,0
398,Kazakhstan,1742,0
418,Laos,1742,0
807,Macedonia,1742,0
458,Malaysia,1742,0
478,Mauritania,1742,0
484,Mexico,1742,0
496,Mongolia,1742,0
504,Morocco,1742,0
104,Myanmar,1742,0
516,Namibia,1742,0
558,Nicaragua,1742,0
408,North Korea,1742,2.4
578,Norway,1742,0
512,Oman,1742,0
586,Pakistan,1742,0
598,Papua New Guinea,1742,0
604,Peru,1742,0
608,Philippines,1742,0.7
616,Poland,1742,0
620,Portugal,1742,0
642,Romania,1742,0
643,Russia,1742,0
682,Saudi Arabia,1742,0
703,Slovakia,1742,0
710,South Africa,1742,0
410,South Korea,1742,0
724,Spain,1742,0
752,Sweden,1742,0
834,Tanzania,1742,0
792,Turkey,1742,0
800,Uganda,1742,0
826,United Kingdom,1742,0.7
840,United States,1742,0
860,Uzbekistan,1742,0
894,Zambia,1742,0
716,Zimbabwe,1742,0
8,Albania,1743,0
12,Algeria,1743,0
32,Argentina,1743,0
51,Armenia,1743,0
36,Australia,1743,0
40,Austria,1743,0
68,Bolivia,1743,0
72,Botswana,1743,0
76,Brazil,1743,0
100,Bulgaria,1743,0
124,Canada,1743,0
152,Chile,1743,0
156,China,1743,0
170,Colombia,1743,0
178,Congo,1743,0
180,"Congo, DRC",1743,0
192,Cuba,1743,0
196,Cyprus,1743,0
218,Ecuador,1743,0
246,Finland,1743,0
250,France,1743,0
268,Georgia,1743,0
276,Germany,1743,0
300,Greece,1743,0
320,Guatemala,1743,0
348,Hungary,1743,0
356,India,1743,0
360,Indonesia,1743,0
364,Iran,1743,0
372,Ireland,1743,0
376,Israel,1743,0
392,Japan,1743,0
398,Kazakhstan,1743,0
418,Laos,1743,0
