ccode,country.name,year,value
800,Uganda,1682,0
826,United Kingdom,1682,0
840,United States,1682,0
858,Uruguay,1682,0
860,Uzbekistan,1682,0
862,Venezuela,1682,0
704,Vietnam,1682,0
894,Zambia,1682,0
716,Zimbabwe,1682,0
12,Algeria,1683,0
24,Angola,1683,0
32,Argentina,1683,0
51,Armenia,1683,0
36,Australia,1683,0
40,Austria,1683,0
31,Azerbaijan,1683,0
68,Bolivia,1683,0
72,Botswana,1683,0
76,Brazil,1683,1.5
100,Bulgaria,1683,0
854,Burkina Faso,1683,0
108,Burundi,1683,0
116,Cambodia,1683,0
120,Cameroon,1683,0
124,Canada,1683,0
140,Central African Republic,1683,0
152,Chile,1683,0
156,China,1683,0
170,Colombia,1683,4
180,"Congo, DRC",1683,0
188,Costa Rica,1683,0
384,Cote d'Ivoire,1683,0
192,Cuba,1683,0
203,Czech Republic,1683,0
214,Dominican Republic,1683,0
218,Ecuador,1683,0
818,Egypt,1683,0
222,El Salvador,1683,0
226,Equatorial Guinea,1683,0
232,Eritrea,1683,0
242,Fiji,1683,0
246,Finland,1683,0
250,France,1683,0
266,Gabon,1683,0
268,Georgia,1683,0
276,Germany,1683,0
288,Ghana,1683,0
300,Greece,1683,0
320,Guatemala,1683,0
324,Guinea,1683,0
328,Guyana,1683,0
332,Haiti,1683,0
340,Honduras,1683,0
348,Hungary,1683,0
356,India,1683,0
360,Indonesia,1683,0
364,Iran,1683,0
380,Italy,1683,0
388,Jamaica,1683,0
392,Japan,1683,0
398,Kazakhstan,1683,0
404,Kenya,1683,0
417,Kyrgyzstan,1683,0
418,Laos,1683,0
430,Liberia,1683,0
807,Macedonia,1683,0
450,Madagascar,1683,0
458,Malaysia,1683,0
466,Mali,1683,0
478,Mauritania,1683,0
484,Mexico,1683,0.4
496,Mongolia,1683,0
504,Morocco,1683,0
508,Mozambique,1683,0
104,Myanmar,1683,0
516,Namibia,1683,0
554,New Zealand,1683,0
558,Nicaragua,1683,0
562,Niger,1683,0
566,Nigeria,1683,0
408,North Korea,1683,0
578,Norway,1683,0
512,Oman,1683,0
591,Panama,1683,0
598,Papua New Guinea,1683,0
604,Peru,1683,0
608,Philippines,1683,0
616,Poland,1683,0
620,Portugal,1683,0
642,Romania,1683,0
643,Russia,1683,0
646,Rwanda,1683,0
682,Saudi Arabia,1683,0
686,Senegal,1683,0
688,Serbia,1683,0
694,Sierra Leone,1683,0
703,Slovakia,1683,0
90,Solomon Is.,1683,0
710,South Africa,1683,0
410,South Korea,1683,0
724,Spain,1683,0
740,Suriname,1683,0
748,Swaziland,1683,0
752,Sweden,1683,0
762,Tajikistan,1683,0
834,Tanzania,1683,0
764,Thailand,1683,0
792,Turkey,1683,0
800,Uganda,1683,0
826,United Kingdom,1683,0
840,United States,1683,0
858,Uruguay,1683,0
860,Uzbekistan,1683,0
862,Venezuela,1683,0
704,Vietnam,1683,0
894,Zambia,1683,0
716,Zimbabwe,1683,0
12,Algeria,1684,0
24,Angola,1684,0
32,Argentina,1684,0
51,Armenia,1684,0
36,Australia,1684,0
40,Austria,1684,0
31,Azerbaijan,1684,0
68,Bolivia,1684,0
72,Botswana,1684,0
76,Brazil,1684,1.5
100,Bulgaria,1684,0
854,Burkina Faso,1684,0
108,Burundi,1684,0
116,Cambodia,1684,0
120,Cameroon,1684,0
124,Canada,1684,0
140,Central African Republic,1684,0
152,Chile,1684,0
156,China,1684,0
170,Colombia,1684,4
180,"Congo, DRC",1684,0
188,Costa Rica,1684,0
384,Cote d'Ivoire,1684,0
192,Cuba,1684,0
203,Czech Republic,1684,0
214,Dominican Republic,1684,0
218,Ecuador,1684,0
818,Egypt,1684,0
222,El Salvador,1684,0
226,Equatorial Guinea,1684,0
232,Eritrea,1684,0
242,Fiji,1684,0
246,Finland,1684,0
250,France,1684,0
266,Gabon,1684,0
268,Georgia,1684,0
276,Germany,1684,0
288,Ghana,1684,0
300,Greece,1684,0
320,Guatemala,1684,0
324,Guinea,1684,0
328,Guyana,1684,0
332,Haiti,1684,0
340,Honduras,1684,0
348,Hungary,1684,0
356,India,1684,0
360,Indonesia,1684,0
364,Iran,1684,0
380,Italy,1684,0
388,Jamaica,1684,0
392,Japan,1684,0
398,Kazakhstan,1684,0
404,Kenya,1684,0
417,Kyrgyzstan,1684,0
418,Laos,1684,0
430,Liberia,1684,0
807,Macedonia,1684,0
450,Madagascar,1684,0
458,Malaysia,1684,0
466,Mali,1684,0
478,Mauritania,1684,0
484,Mexico,1684,0.4
496,Mongolia,1684,0
504,Morocco,1684,0
508,Mozambique,1684,0
104,Myanmar,1684,0
516,Namibia,1684,0
554,New Zealand,1684,0
558,Nicaragua,1684,0
562,Niger,1684,0
566,Nigeria,1684,0
408,North Korea,1684,0
578,Norway,1684,0
512,Oman,1684,0
591,Panama,1684,0
598,Papua New Guinea,1684,0
604,Peru,1684,0
608,Philippines,1684,0
616,Poland,1684,0
620,Portugal,1684,0
642,Romania,1684,0
643,Russia,1684,0
646,Rwanda,1684,0
682,Saudi Arabia,1684,0
686,Senegal,1684,0
688,Serbia,1684,0
694,Sierra Leone,1684,0
703,Slovakia,1684,0
90,Solomon Is.,1684,0
710,South Africa,1684,0
410,South Korea,1684,0
724,Spain,1684,0
740,Suriname,1684,0
748,Swaziland,1684,0
752,Sweden,1684,0
762,Tajikistan,1684,0
834,Tanzania,1684,0
764,Thailand,1684,0
792,Turkey,1684,0
800,Uganda,1684,0
826,United Kingdom,1684,0
840,United States,1684,0
858,Uruguay,1684,0
860,Uzbekistan,1684,0
862,Venezuela,1684,0
704,Vietnam,1684,0
894,Zambia,1684,0
716,Zimbabwe,1684,0
12,Algeria,1685,0
24,Angola,1685,0
32,Argentina,1685,0
51,Armenia,1685,0
36,Australia,1685,0
40,Austria,1685,0
31,Azerbaijan,1685,0
68,Bolivia,1685,0
72,Botswana,1685,0
76,Brazil,1685,1.5
100,Bulgaria,1685,0
854,Burkina Faso,1685,0
108,Burundi,1685,0
116,Cambodia,1685,0
120,Cameroon,1685,0
124,Canada,1685,0
140,Central African Republic,1685,0
152,Chile,1685,0
156,China,1685,0
170,Colombia,1685,4
180,"Congo, DRC",1685,0
188,Costa Rica,1685,0
384,Cote d'Ivoire,1685,0
192,Cuba,1685,0
203,Czech Republic,1685,0
214,Dominican Republic,1685,0
218,Ecuador,1685,0
818,Egypt,1685,0
222,El Salvador,1685,0
226,Equatorial Guinea,1685,0
232,Eritrea,1685,0
242,Fiji,1685,0
246,Finland,1685,0
250,France,1685,0
266,Gabon,1685,0
268,Georgia,1685,0
276,Germany,1685,0
288,Ghana,1685,0
300,Greece,1685,0
320,Guatemala,1685,0
324,Guinea,1685,0
328,Guyana,1685,0
332,Haiti,1685,0
340,Honduras,1685,0
348,Hungary,1685,0
356,India,1685,0
360,Indonesia,1685,0
364,Iran,1685,0
380,Italy,1685,0
388,Jamaica,1685,0
392,Japan,1685,0
398,Kazakhstan,1685,0
404,Kenya,1685,0
417,Kyrgyzstan,1685,0
418,Laos,1685,0
430,Liberia,1685,0
807,Macedonia,1685,0
450,Madagascar,1685,0
458,Malaysia,1685,0
466,Mali,1685,0
478,Mauritania,1685,0
484,Mexico,1685,0.4
496,Mongolia,1685,0
504,Morocco,1685,0
508,Mozambique,1685,0
104,Myanmar,1685,0
516,Namibia,1685,0
554,New Zealand,1685,0
558,Nicaragua,1685,0
562,Niger,1685,0
566,Nigeria,1685,0
408,North Korea,1685,0
578,Norway,1685,0
512,Oman,1685,0
591,Panama,1685,0
598,Papua New Guinea,1685,0
604,Peru,1685,0
608,Philippines,1685,0
616,Poland,1685,0
620,Portugal,1685,0
642,Romania,1685,0
643,Russia,1685,0
646,Rwanda,1685,0
682,Saudi Arabia,1685,0
686,Senegal,1685,0
688,Serbia,1685,0
694,Sierra Leone,1685,0
703,Slovakia,1685,0
90,Solomon Is.,1685,0
710,South Africa,1685,0
410,South Korea,1685,0
724,Spain,1685,0
740,Suriname,1685,0
748,Swaziland,1685,0
752,Sweden,1685,0
762,Tajikistan,1685,0
834,Tanzania,1685,0
764,Thailand,1685,0
792,Turkey,1685,0
800,Uganda,1685,0
826,United Kingdom,1685,0
840,United States,1685,0
858,Uruguay,1685,0
860,Uzbekistan,1685,0
862,Venezuela,1685,0
704,Vietnam,1685,0
894,Zambia,1685,0
716,Zimbabwe,1685,0
12,Algeria,1686,0
24,Angola,1686,0
32,Argentina,1686,0
51,Armenia,1686,0
36,Australia,1686,0
40,Austria,1686,0
31,Azerbaijan,1686,0
68,Bolivia,1686,0
72,Botswana,1686,0
76,Brazil,1686,1.5
100,Bulgaria,1686,0
854,Burkina Faso,1686,0
108,Burundi,1686,0
116,Cambodia,1686,0
120,Cameroon,1686,0
124,Canada,1686,0
140,Central African Republic,1686,0
152,Chile,1686,0
156,China,1686,0
170,Colombia,1686,4
180,"Congo, DRC",1686,0
188,Costa Rica,1686,0
384,Cote d'Ivoire,1686,0
192,Cuba,1686,0
203,Czech Republic,1686,0
214,Dominican Republic,1686,0
218,Ecuador,1686,0
818,Egypt,1686,0
222,El Salvador,1686,0
226,Equatorial Guinea,1686,0
232,Eritrea,1686,0
242,Fiji,1686,0
246,Finland,1686,0
250,France,1686,0
266,Gabon,1686,0
268,Georgia,1686,0
276,Germany,1686,0
288,Ghana,1686,0
300,Greece,1686,0
320,Guatemala,1686,0
324,Guinea,1686,0
328,Guyana,1686,0
332,Haiti,1686,0
340,Honduras,1686,0
348,Hungary,1686,0
356,India,1686,0
360,Indonesia,1686,0
364,Iran,1686,0
380,Italy,1686,0
388,Jamaica,1686,0
392,Japan,1686,0
398,Kazakhstan,1686,0
404,Kenya,1686,0
417,Kyrgyzstan,1686,0
418,Laos,1686,0
430,Liberia,1686,0
807,Macedonia,1686,0
450,Madagascar,1686,0
458,Malaysia,1686,0
466,Mali,1686,0
478,Mauritania,1686,0
484,Mexico,1686,0.4
496,Mongolia,1686,0
504,Morocco,1686,0
508,Mozambique,1686,0
104,Myanmar,1686,0
516,Namibia,1686,0
554,New Zealand,1686,0
558,Nicaragua,1686,0
562,Niger,1686,0
566,Nigeria,1686,0
408,North Korea,1686,0
578,Norway,1686,0
512,Oman,1686,0
591,Panama,1686,0
598,Papua New Guinea,1686,0
604,Peru,1686,0
608,Philippines,1686,0
616,Poland,1686,0
620,Portugal,1686,0
642,Romania,1686,0
643,Russia,1686,0
646,Rwanda,1686,0
682,Saudi Arabia,1686,0
686,Senegal,1686,0
688,Serbia,1686,0
694,Sierra Leone,1686,0
703,Slovakia,1686,0
90,Solomon Is.,1686,0
710,South Africa,1686,0
410,South Korea,1686,0
724,Spain,1686,0
740,Suriname,1686,0
748,Swaziland,1686,0
752,Sweden,1686,0
762,Tajikistan,1686,0
834,Tanzania,1686,0
764,Thailand,1686,0
792,Turkey,1686,0
800,Uganda,1686,0
826,United Kingdom,1686,0
840,United States,1686,0
858,Uruguay,1686,0
860,Uzbekistan,1686,0
862,Venezuela,1686,0
704,Vietnam,1686,0
894,Zambia,1686,0
716,Zimbabwe,1686,0
12,Algeria,1687,0
24,Angola,1687,0
32,Argentina,1687,0
51,Armenia,1687,0
36,Australia,1687,0
40,Austria,1687,0
31,Azerbaijan,1687,0
68,Bolivia,1687,0
72,Botswana,1687,0
76,Brazil,1687,1.5
100,Bulgaria,1687,0
854,Burkina Faso,1687,0
108,Burundi,1687,0
116,Cambodia,1687,0
120,Cameroon,1687,0
124,Canada,1687,0
140,Central African Republic,1687,0
152,Chile,1687,0
156,China,1687,0
170,Colombia,1687,4
180,"Congo, DRC",1687,0
188,Costa Rica,1687,0
384,Cote d'Ivoire,1687,0
192,Cuba,1687,0
203,Czech Republic,1687,0
214,Dominican Republic,1687,0
218,Ecuador,1687,0
818,Egypt,1687,0
222,El Salvador,1687,0
226,Equatorial Guinea,1687,0
232,Eritrea,1687,0
242,Fiji,1687,0
246,Finland,1687,0
250,France,1687,0
266,Gabon,1687,0
268,Georgia,1687,0
276,Germany,1687,0
288,Ghana,1687,0
300,Greece,1687,0
320,Guatemala,1687,0
324,Guinea,1687,0
328,Guyana,1687,0
332,Haiti,1687,0
340,Honduras,1687,0
348,Hungary,1687,0
356,India,1687,0
360,Indonesia,1687,0
364,Iran,1687,0
380,Italy,1687,0
388,Jamaica,1687,0
392,Japan,1687,0
398,Kazakhstan,1687,0
404,Kenya,1687,0
417,Kyrgyzstan,1687,0
418,Laos,1687,0
430,Liberia,1687,0
807,Macedonia,1687,0
450,Madagascar,1687,0
458,Malaysia,1687,0
466,Mali,1687,0
478,Mauritania,1687,0
484,Mexico,1687,0.4
496,Mongolia,1687,0
504,Morocco,1687,0
508,Mozambique,1687,0
104,Myanmar,1687,0
516,Namibia,1687,0
554,New Zealand,1687,0
558,Nicaragua,1687,0
562,Niger,1687,0
566,Nigeria,1687,0
408,North Korea,1687,0
578,Norway,1687,0
512,Oman,1687,0
591,Panama,1687,0
598,Papua New Guinea,1687,0
604,Peru,1687,0
608,Philippines,1687,0
616,Poland,1687,0
620,Portugal,1687,0
642,Romania,1687,0
643,Russia,1687,0
646,Rwanda,1687,0
682,Saudi Arabia,1687,0
686,Senegal,1687,0
688,Serbia,1687,0
694,Sierra Leone,1687,0
703,Slovakia,1687,0
90,Solomon Is.,1687,0
710,South Africa,1687,0
410,South Korea,1687,0
724,Spain,1687,0
740,Suriname,1687,0
748,Swaziland,1687,0
752,Sweden,1687,0
762,Tajikistan,1687,0
834,Tanzania,1687,0
764,Thailand,1687,0
792,Turkey,1687,0
800,Uganda,1687,0
826,United Kingdom,1687,0
840,United States,1687,0
858,Uruguay,1687,0
860,Uzbekistan,1687,0
862,Venezuela,1687,0
704,Vietnam,1687,0
894,Zambia,1687,0
716,Zimbabwe,1687,0
12,Algeria,1688,0
24,Angola,1688,0
32,Argentina,1688,0
51,Armenia,1688,0
36,Australia,1688,0
40,Austria,1688,0
31,Azerbaijan,1688,0
68,Bolivia,1688,0
72,Botswana,1688,0
76,Brazil,1688,1.5
100,Bulgaria,1688,0
854,Burkina Faso,1688,0
108,Burundi,1688,0
116,Cambodia,1688,0
120,Cameroon,1688,0
124,Canada,1688,0
140,Central African Republic,1688,0
152,Chile,1688,0
156,China,1688,0
170,Colombia,1688,4
180,"Congo, DRC",1688,0
188,Costa Rica,1688,0
384,Cote d'Ivoire,1688,0
192,Cuba,1688,0
203,Czech Republic,1688,0
214,Dominican Republic,1688,0
218,Ecuador,1688,0
818,Egypt,1688,0
222,El Salvador,1688,0
226,Equatorial Guinea,1688,0
232,Eritrea,1688,0
242,Fiji,1688,0
246,Finland,1688,0
250,France,1688,0
266,Gabon,1688,0
268,Georgia,1688,0
276,Germany,1688,0
288,Ghana,1688,0
300,Greece,1688,0
320,Guatemala,1688,0
324,Guinea,1688,0
328,Guyana,1688,0
332,Haiti,1688,0
340,Honduras,1688,0
348,Hungary,1688,0
356,India,1688,0
360,Indonesia,1688,0
364,Iran,1688,0
380,Italy,1688,0
388,Jamaica,1688,0
392,Japan,1688,0
398,Kazakhstan,1688,0
404,Kenya,1688,0
417,Kyrgyzstan,1688,0
418,Laos,1688,0
430,Liberia,1688,0
807,Macedonia,1688,0
450,Madagascar,1688,0
458,Malaysia,1688,0
466,Mali,1688,0
478,Mauritania,1688,0
484,Mexico,1688,0.4
496,Mongolia,1688,0
504,Morocco,1688,0
508,Mozambique,1688,0
104,Myanmar,1688,0
516,Namibia,1688,0
554,New Zealand,1688,0
558,Nicaragua,1688,0
562,Niger,1688,0
566,Nigeria,1688,0
408,North Korea,1688,0
578,Norway,1688,0
512,Oman,1688,0
591,Panama,1688,0
598,Papua New Guinea,1688,0
604,Peru,1688,0
608,Philippines,1688,0
616,Poland,1688,0
620,Portugal,1688,0
642,Romania,1688,0
643,Russia,1688,0
646,Rwanda,1688,0
682,Saudi Arabia,1688,0
686,Senegal,1688,0
688,Serbia,1688,0
694,Sierra Leone,1688,0
703,Slovakia,1688,0
90,Solomon Is.,1688,0
710,South Africa,1688,0
410,South Korea,1688,0
724,Spain,1688,0
740,Suriname,1688,0
748,Swaziland,1688,0
752,Sweden,1688,0
762,Tajikistan,1688,0
834,Tanzania,1688,0
764,Thailand,1688,0
792,Turkey,1688,0
800,Uganda,1688,0
826,United Kingdom,1688,0
840,United States,1688,0
858,Uruguay,1688,0
860,Uzbekistan,1688,0
862,Venezuela,1688,0
704,Vietnam,1688,0
894,Zambia,1688,0
716,Zimbabwe,1688,0
12,Algeria,1689,0
24,Angola,1689,0
32,Argentina,1689,0
51,Armenia,1689,0
36,Australia,1689,0
40,Austria,1689,0
31,Azerbaijan,1689,0
68,Bolivia,1689,0
72,Botswana,1689,0
76,Brazil,1689,1.5
100,Bulgaria,1689,0
854,Burkina Faso,1689,0
108,Burundi,1689,0
116,Cambodia,1689,0
120,Cameroon,1689,0
124,Canada,1689,0
140,Central African Republic,1689,0
152,Chile,1689,0
156,China,1689,0
170,Colombia,1689,4
180,"Congo, DRC",1689,0
188,Costa Rica,1689,0
384,Cote d'Ivoire,1689,0
192,Cuba,1689,0
203,Czech Republic,1689,0
214,Dominican Republic,1689,0
218,Ecuador,1689,0
818,Egypt,1689,0
222,El Salvador,1689,0
226,Equatorial Guinea,1689,0
232,Eritrea,1689,0
242,Fiji,1689,0
246,Finland,1689,0
250,France,1689,0
266,Gabon,1689,0
268,Georgia,1689,0
276,Germany,1689,0
288,Ghana,1689,0
300,Greece,1689,0
320,Guatemala,1689,0
324,Guinea,1689,0
328,Guyana,1689,0
332,Haiti,1689,0
340,Honduras,1689,0
348,Hungary,1689,0
356,India,1689,0
360,Indonesia,1689,0
364,Iran,1689,0
380,Italy,1689,0
388,Jamaica,1689,0
392,Japan,1689,0
398,Kazakhstan,1689,0
404,Kenya,1689,0
417,Kyrgyzstan,1689,0
418,Laos,1689,0
430,Liberia,1689,0
807,Macedonia,1689,0
450,Madagascar,1689,0
458,Malaysia,1689,0
466,Mali,1689,0
478,Mauritania,1689,0
484,Mexico,1689,0.4
496,Mongolia,1689,0
504,Morocco,1689,0
508,Mozambique,1689,0
104,Myanmar,1689,0
516,Namibia,1689,0
554,New Zealand,1689,0
558,Nicaragua,1689,0
562,Niger,1689,0
566,Nigeria,1689,0
408,North Korea,1689,0
578,Norway,1689,0
512,Oman,1689,0
591,Panama,1689,0
598,Papua New Guinea,1689,0
604,Peru,1689,0
608,Philippines,1689,0
616,Poland,1689,0
620,Portugal,1689,0
642,Romania,1689,0
643,Russia,1689,0
646,Rwanda,1689,0
682,Saudi Arabia,1689,0
686,Senegal,1689,0
688,Serbia,1689,0
694,Sierra Leone,1689,0
703,Slovakia,1689,0
90,Solomon Is.,1689,0
710,South Africa,1689,0
410,South Korea,1689,0
724,Spain,1689,0
740,Suriname,1689,0
748,Swaziland,1689,0
752,Sweden,1689,0
762,Tajikistan,1689,0
834,Tanzania,1689,0
764,Thailand,1689,0
792,Turkey,1689,0
800,Uganda,1689,0
826,United Kingdom,1689,0
840,United States,1689,0
858,Uruguay,1689,0
860,Uzbekistan,1689,0
862,Venezuela,1689,0
704,Vietnam,1689,0
894,Zambia,1689,0
716,Zimbabwe,1689,0
12,Algeria,1690,0
24,Angola,1690,0
32,Argentina,1690,0
51,Armenia,1690,0
36,Australia,1690,0
40,Austria,1690,0
31,Azerbaijan,1690,0
68,Bolivia,1690,0
72,Botswana,1690,0
76,Brazil,1690,1.5
100,Bulgaria,1690,0
854,Burkina Faso,1690,0
108,Burundi,1690,0
116,Cambodia,1690,0
120,Cameroon,1690,0
124,Canada,1690,0
140,Central African Republic,1690,0
152,Chile,1690,0
156,China,1690,0
170,Colombia,1690,4
180,"Congo, DRC",1690,0
188,Costa Rica,1690,0
384,Cote d'Ivoire,1690,0
192,Cuba,1690,0
203,Czech Republic,1690,0
214,Dominican Republic,1690,0
218,Ecuador,1690,0
818,Egypt,1690,0
222,El Salvador,1690,0
226,Equatorial Guinea,1690,0
232,Eritrea,1690,0
242,Fiji,1690,0
246,Finland,1690,0
250,France,1690,0
266,Gabon,1690,0
268,Georgia,1690,0
276,Germany,1690,0
288,Ghana,1690,0
300,Greece,1690,0
320,Guatemala,1690,0
324,Guinea,1690,0
328,Guyana,1690,0
332,Haiti,1690,0
340,Honduras,1690,0
348,Hungary,1690,0
356,India,1690,0
360,Indonesia,1690,0
364,Iran,1690,0
380,Italy,1690,0
388,Jamaica,1690,0
392,Japan,1690,0
398,Kazakhstan,1690,0
404,Kenya,1690,0
417,Kyrgyzstan,1690,0
418,Laos,1690,0
430,Liberia,1690,0
807,Macedonia,1690,0
450,Madagascar,1690,0
458,Malaysia,1690,0
466,Mali,1690,0
478,Mauritania,1690,0
484,Mexico,1690,0.4
496,Mongolia,1690,0
504,Morocco,1690,0
508,Mozambique,1690,0
104,Myanmar,1690,0
516,Namibia,1690,0
554,New Zealand,1690,0
558,Nicaragua,1690,0
562,Niger,1690,0
566,Nigeria,1690,0
408,North Korea,1690,0
578,Norway,1690,0
512,Oman,1690,0
591,Panama,1690,0
598,Papua New Guinea,1690,0
604,Peru,1690,0
608,Philippines,1690,0
616,Poland,1690,0
620,Portugal,1690,0
642,Romania,1690,0
643,Russia,1690,0
646,Rwanda,1690,0
682,Saudi Arabia,1690,0
686,Senegal,1690,0
688,Serbia,1690,0
694,Sierra Leone,1690,0
703,Slovakia,1690,0
90,Solomon Is.,1690,0
710,South Africa,1690,0
410,South Korea,1690,0
724,Spain,1690,0
740,Suriname,1690,0
748,Swaziland,1690,0
752,Sweden,1690,0
762,Tajikistan,1690,0
834,Tanzania,1690,0
764,Thailand,1690,0
792,Turkey,1690,0
800,Uganda,1690,0
826,United Kingdom,1690,0
840,United States,1690,0
858,Uruguay,1690,0
860,Uzbekistan,1690,0
862,Venezuela,1690,0
704,Vietnam,1690,0
894,Zambia,1690,0
716,Zimbabwe,1690,0
12,Algeria,1691,0
24,Angola,1691,0
32,Argentina,1691,0
51,Armenia,1691,0
36,Australia,1691,0
40,Austria,1691,0
31,Azerbaijan,1691,0
68,Bolivia,1691,0
72,Botswana,1691,0
76,Brazil,1691,1.5
100,Bulgaria,1691,0
854,Burkina Faso,1691,0
108,Burundi,1691,0
116,Cambodia,1691,0
120,Cameroon,1691,0
124,Canada,1691,0
140,Central African Republic,1691,0
152,Chile,1691,0
156,China,1691,0
170,Colombia,1691,4
180,"Congo, DRC",1691,0
188,Costa Rica,1691,0
384,Cote d'Ivoire,1691,0
192,Cuba,1691,0
203,Czech Republic,1691,0
214,Dominican Republic,1691,0
218,Ecuador,1691,0
818,Egypt,1691,0
222,El Salvador,1691,0
226,Equatorial Guinea,1691,0
