ccode,country.name,year,value
604,Peru,1822,0
608,Philippines,1822,0
616,Poland,1822,0
620,Portugal,1822,0
642,Romania,1822,0
643,Russia,1822,0
694,Sierra Leone,1822,0
703,Slovakia,1822,0
710,South Africa,1822,0
410,South Korea,1822,0
724,Spain,1822,0
748,Swaziland,1822,0
752,Sweden,1822,0
764,Thailand,1822,0
788,Tunisia,1822,0
792,Turkey,1822,0
800,Uganda,1822,0
804,Ukraine,1822,0
826,United Kingdom,1822,0
840,United States,1822,0
862,Venezuela,1822,0
704,Vietnam,1822,0
716,Zimbabwe,1822,0
8,Albania,1823,0
12,Algeria,1823,0
24,Angola,1823,0
32,Argentina,1823,0
36,Australia,1823,0
40,Austria,1823,0
31,Azerbaijan,1823,0
56,Belgium,1823,0
68,Bolivia,1823,0
70,Bosnia and Herzegovina,1823,0
76,Brazil,1823,0
100,Bulgaria,1823,0
124,Canada,1823,0
152,Chile,1823,0
156,China,1823,0
170,Colombia,1823,0
192,Cuba,1823,0
818,Egypt,1823,0
246,Finland,1823,0
250,France,1823,0
276,Germany,1823,0.163
324,Guinea,1823,0
348,Hungary,1823,0
356,India,1823,0
360,Indonesia,1823,0
364,Iran,1823,0
380,Italy,1823,0
392,Japan,1823,0
398,Kazakhstan,1823,0
430,Liberia,1823,0
442,Luxembourg,1823,0
807,Macedonia,1823,0
458,Malaysia,1823,0
478,Mauritania,1823,0
484,Mexico,1823,0
496,Mongolia,1823,0
504,Morocco,1823,0
554,New Zealand,1823,0
566,Nigeria,1823,0
408,North Korea,1823,0
578,Norway,1823,0
586,Pakistan,1823,0
598,Papua New Guinea,1823,0
604,Peru,1823,0
608,Philippines,1823,0
616,Poland,1823,0
620,Portugal,1823,0
642,Romania,1823,0
643,Russia,1823,0
694,Sierra Leone,1823,0
703,Slovakia,1823,0
710,South Africa,1823,0
410,South Korea,1823,0
724,Spain,1823,0
748,Swaziland,1823,0
752,Sweden,1823,0
764,Thailand,1823,0
788,Tunisia,1823,0
792,Turkey,1823,0
800,Uganda,1823,0
804,Ukraine,1823,0
826,United Kingdom,1823,0
840,United States,1823,0
862,Venezuela,1823,0
704,Vietnam,1823,0
716,Zimbabwe,1823,0
8,Albania,1824,0
12,Algeria,1824,0
24,Angola,1824,0
32,Argentina,1824,0
36,Australia,1824,0
40,Austria,1824,0
31,Azerbaijan,1824,0
56,Belgium,1824,0
68,Bolivia,1824,0
70,Bosnia and Herzegovina,1824,0
76,Brazil,1824,0
100,Bulgaria,1824,0
124,Canada,1824,0
152,Chile,1824,0
156,China,1824,0
170,Colombia,1824,0
192,Cuba,1824,0
818,Egypt,1824,0
246,Finland,1824,0
250,France,1824,0
276,Germany,1824,0.149
324,Guinea,1824,0
348,Hungary,1824,0
356,India,1824,0
360,Indonesia,1824,0
364,Iran,1824,0
380,Italy,1824,0
392,Japan,1824,0
398,Kazakhstan,1824,0
430,Liberia,1824,0
442,Luxembourg,1824,0
807,Macedonia,1824,0
458,Malaysia,1824,0
478,Mauritania,1824,0
484,Mexico,1824,0
496,Mongolia,1824,0
504,Morocco,1824,0
554,New Zealand,1824,0
566,Nigeria,1824,0
408,North Korea,1824,0
578,Norway,1824,0
586,Pakistan,1824,0
598,Papua New Guinea,1824,0
604,Peru,1824,0
608,Philippines,1824,0
616,Poland,1824,0
620,Portugal,1824,0
642,Romania,1824,0
643,Russia,1824,0
694,Sierra Leone,1824,0
703,Slovakia,1824,0
710,South Africa,1824,0
410,South Korea,1824,0
724,Spain,1824,0
748,Swaziland,1824,0
752,Sweden,1824,0
764,Thailand,1824,0
788,Tunisia,1824,0
792,Turkey,1824,0
800,Uganda,1824,0
804,Ukraine,1824,0
826,United Kingdom,1824,0
840,United States,1824,0
862,Venezuela,1824,0
704,Vietnam,1824,0
716,Zimbabwe,1824,0
8,Albania,1825,0
12,Algeria,1825,0
24,Angola,1825,0
32,Argentina,1825,0
36,Australia,1825,0
40,Austria,1825,0
31,Azerbaijan,1825,0
56,Belgium,1825,0
68,Bolivia,1825,0
70,Bosnia and Herzegovina,1825,0
76,Brazil,1825,0
100,Bulgaria,1825,0
124,Canada,1825,0
152,Chile,1825,0
156,China,1825,0
170,Colombia,1825,0
192,Cuba,1825,0
818,Egypt,1825,0
246,Finland,1825,0
250,France,1825,0
276,Germany,1825,0.192
324,Guinea,1825,0
348,Hungary,1825,0
356,India,1825,0
360,Indonesia,1825,0
364,Iran,1825,0
380,Italy,1825,0
392,Japan,1825,0
398,Kazakhstan,1825,0
430,Liberia,1825,0
442,Luxembourg,1825,0
807,Macedonia,1825,0
458,Malaysia,1825,0
478,Mauritania,1825,0
484,Mexico,1825,0
496,Mongolia,1825,0
504,Morocco,1825,0
554,New Zealand,1825,0
566,Nigeria,1825,0
408,North Korea,1825,0
578,Norway,1825,0
586,Pakistan,1825,0
598,Papua New Guinea,1825,0
604,Peru,1825,0
608,Philippines,1825,0
616,Poland,1825,0
620,Portugal,1825,0
642,Romania,1825,0
643,Russia,1825,0
694,Sierra Leone,1825,0
703,Slovakia,1825,0
710,South Africa,1825,0
410,South Korea,1825,0
724,Spain,1825,0
748,Swaziland,1825,0
752,Sweden,1825,0
764,Thailand,1825,0
788,Tunisia,1825,0
792,Turkey,1825,0
800,Uganda,1825,0
804,Ukraine,1825,0
826,United Kingdom,1825,0
840,United States,1825,0
862,Venezuela,1825,0
704,Vietnam,1825,0
716,Zimbabwe,1825,0
8,Albania,1826,0
12,Algeria,1826,0
24,Angola,1826,0
32,Argentina,1826,0
36,Australia,1826,0
40,Austria,1826,0
31,Azerbaijan,1826,0
56,Belgium,1826,0
68,Bolivia,1826,0
70,Bosnia and Herzegovina,1826,0
76,Brazil,1826,0
100,Bulgaria,1826,0
124,Canada,1826,0
152,Chile,1826,0
156,China,1826,0
170,Colombia,1826,0
192,Cuba,1826,0
818,Egypt,1826,0
246,Finland,1826,0
250,France,1826,0
276,Germany,1826,0.229
324,Guinea,1826,0
348,Hungary,1826,0
356,India,1826,0
360,Indonesia,1826,0
364,Iran,1826,0
380,Italy,1826,0
392,Japan,1826,0
398,Kazakhstan,1826,0
430,Liberia,1826,0
442,Luxembourg,1826,0
807,Macedonia,1826,0
458,Malaysia,1826,0
478,Mauritania,1826,0
484,Mexico,1826,0
496,Mongolia,1826,0
504,Morocco,1826,0
554,New Zealand,1826,0
566,Nigeria,1826,0
408,North Korea,1826,0
578,Norway,1826,0
586,Pakistan,1826,0
598,Papua New Guinea,1826,0
604,Peru,1826,0
608,Philippines,1826,0
616,Poland,1826,0
620,Portugal,1826,0
642,Romania,1826,0
643,Russia,1826,0
694,Sierra Leone,1826,0
703,Slovakia,1826,0
710,South Africa,1826,0
410,South Korea,1826,0
724,Spain,1826,0
748,Swaziland,1826,0
752,Sweden,1826,0
764,Thailand,1826,0
788,Tunisia,1826,0
792,Turkey,1826,0
800,Uganda,1826,0
804,Ukraine,1826,0
826,United Kingdom,1826,0
840,United States,1826,0
862,Venezuela,1826,0
704,Vietnam,1826,0
716,Zimbabwe,1826,0
8,Albania,1827,0
12,Algeria,1827,0
24,Angola,1827,0
32,Argentina,1827,0
36,Australia,1827,0
40,Austria,1827,0
31,Azerbaijan,1827,0
56,Belgium,1827,0
68,Bolivia,1827,0
70,Bosnia and Herzegovina,1827,0
76,Brazil,1827,0
100,Bulgaria,1827,0
124,Canada,1827,0
152,Chile,1827,0
156,China,1827,0
170,Colombia,1827,0
192,Cuba,1827,0
818,Egypt,1827,0
246,Finland,1827,0
250,France,1827,0
276,Germany,1827,0.22
324,Guinea,1827,0
348,Hungary,1827,0
356,India,1827,0
360,Indonesia,1827,0
364,Iran,1827,0
380,Italy,1827,0
392,Japan,1827,0
398,Kazakhstan,1827,0
430,Liberia,1827,0
442,Luxembourg,1827,0
807,Macedonia,1827,0
458,Malaysia,1827,0
478,Mauritania,1827,0
484,Mexico,1827,0
496,Mongolia,1827,0
504,Morocco,1827,0
554,New Zealand,1827,0
566,Nigeria,1827,0
408,North Korea,1827,0
578,Norway,1827,0
586,Pakistan,1827,0
598,Papua New Guinea,1827,0
604,Peru,1827,0
608,Philippines,1827,0
616,Poland,1827,0
620,Portugal,1827,0
642,Romania,1827,0
643,Russia,1827,0
694,Sierra Leone,1827,0
703,Slovakia,1827,0
710,South Africa,1827,0
410,South Korea,1827,0
724,Spain,1827,0
748,Swaziland,1827,0
752,Sweden,1827,0
764,Thailand,1827,0
788,Tunisia,1827,0
792,Turkey,1827,0
800,Uganda,1827,0
804,Ukraine,1827,0
826,United Kingdom,1827,0
840,United States,1827,0
862,Venezuela,1827,0
704,Vietnam,1827,0
716,Zimbabwe,1827,0
8,Albania,1828,0
12,Algeria,1828,0
24,Angola,1828,0
32,Argentina,1828,0
36,Australia,1828,0
40,Austria,1828,0
31,Azerbaijan,1828,0
56,Belgium,1828,0
68,Bolivia,1828,0
70,Bosnia and Herzegovina,1828,0
76,Brazil,1828,0
100,Bulgaria,1828,0
124,Canada,1828,0
152,Chile,1828,0
156,China,1828,0
170,Colombia,1828,0
192,Cuba,1828,0
818,Egypt,1828,0
246,Finland,1828,0
250,France,1828,0
276,Germany,1828,0.235
324,Guinea,1828,0
348,Hungary,1828,0
356,India,1828,0
360,Indonesia,1828,0
364,Iran,1828,0
380,Italy,1828,0
392,Japan,1828,0
398,Kazakhstan,1828,0
430,Liberia,1828,0
442,Luxembourg,1828,0
807,Macedonia,1828,0
458,Malaysia,1828,0
478,Mauritania,1828,0
484,Mexico,1828,0
496,Mongolia,1828,0
504,Morocco,1828,0
554,New Zealand,1828,0
566,Nigeria,1828,0
408,North Korea,1828,0
578,Norway,1828,0
586,Pakistan,1828,0
598,Papua New Guinea,1828,0
604,Peru,1828,0
608,Philippines,1828,0
616,Poland,1828,0
620,Portugal,1828,0
642,Romania,1828,0
643,Russia,1828,0
694,Sierra Leone,1828,0
703,Slovakia,1828,0
710,South Africa,1828,0
410,South Korea,1828,0
724,Spain,1828,0
748,Swaziland,1828,0
752,Sweden,1828,0
764,Thailand,1828,0
788,Tunisia,1828,0
792,Turkey,1828,0
800,Uganda,1828,0
804,Ukraine,1828,0
826,United Kingdom,1828,0
840,United States,1828,0
862,Venezuela,1828,0
704,Vietnam,1828,0
716,Zimbabwe,1828,0
8,Albania,1829,0
12,Algeria,1829,0
24,Angola,1829,0
32,Argentina,1829,0
36,Australia,1829,0
40,Austria,1829,0
31,Azerbaijan,1829,0
56,Belgium,1829,0
68,Bolivia,1829,0
70,Bosnia and Herzegovina,1829,0
76,Brazil,1829,0
100,Bulgaria,1829,0
124,Canada,1829,0
152,Chile,1829,0
156,China,1829,0
170,Colombia,1829,0
192,Cuba,1829,0
818,Egypt,1829,0
246,Finland,1829,0
250,France,1829,0
276,Germany,1829,0.206
324,Guinea,1829,0
348,Hungary,1829,0
356,India,1829,0
360,Indonesia,1829,0
364,Iran,1829,0
380,Italy,1829,0
392,Japan,1829,0
398,Kazakhstan,1829,0
430,Liberia,1829,0
442,Luxembourg,1829,0
807,Macedonia,1829,0
458,Malaysia,1829,0
478,Mauritania,1829,0
484,Mexico,1829,0
496,Mongolia,1829,0
504,Morocco,1829,0
554,New Zealand,1829,0
566,Nigeria,1829,0
408,North Korea,1829,0
578,Norway,1829,0
586,Pakistan,1829,0
598,Papua New Guinea,1829,0
604,Peru,1829,0
608,Philippines,1829,0
616,Poland,1829,0
620,Portugal,1829,0
642,Romania,1829,0
643,Russia,1829,0
694,Sierra Leone,1829,0
703,Slovakia,1829,0
710,South Africa,1829,0
410,South Korea,1829,0
724,Spain,1829,0
748,Swaziland,1829,0
752,Sweden,1829,0
764,Thailand,1829,0
788,Tunisia,1829,0
792,Turkey,1829,0
800,Uganda,1829,0
804,Ukraine,1829,0
826,United Kingdom,1829,0
840,United States,1829,0
862,Venezuela,1829,0
704,Vietnam,1829,0
716,Zimbabwe,1829,0
8,Albania,1830,0
12,Algeria,1830,0
24,Angola,1830,0
32,Argentina,1830,0
36,Australia,1830,0
40,Austria,1830,0
31,Azerbaijan,1830,0
56,Belgium,1830,0
68,Bolivia,1830,0
70,Bosnia and Herzegovina,1830,0
76,Brazil,1830,0
100,Bulgaria,1830,0
124,Canada,1830,0
152,Chile,1830,0
156,China,1830,0
170,Colombia,1830,0
192,Cuba,1830,0
818,Egypt,1830,0
246,Finland,1830,0
250,France,1830,0
276,Germany,1830,0.235
324,Guinea,1830,0
348,Hungary,1830,0
356,India,1830,0
360,Indonesia,1830,0
364,Iran,1830,0
380,Italy,1830,0
392,Japan,1830,0
398,Kazakhstan,1830,0
430,Liberia,1830,0
442,Luxembourg,1830,0
807,Macedonia,1830,0
458,Malaysia,1830,0
478,Mauritania,1830,0
484,Mexico,1830,0
496,Mongolia,1830,0
504,Morocco,1830,0
554,New Zealand,1830,0
566,Nigeria,1830,0
408,North Korea,1830,0
578,Norway,1830,0
586,Pakistan,1830,0
598,Papua New Guinea,1830,0
604,Peru,1830,0
608,Philippines,1830,0
616,Poland,1830,0
620,Portugal,1830,0
642,Romania,1830,0
643,Russia,1830,0
694,Sierra Leone,1830,0
703,Slovakia,1830,0
710,South Africa,1830,0
410,South Korea,1830,0
724,Spain,1830,0
748,Swaziland,1830,0
752,Sweden,1830,0
764,Thailand,1830,0
788,Tunisia,1830,0
792,Turkey,1830,0
800,Uganda,1830,0
804,Ukraine,1830,0
826,United Kingdom,1830,0
840,United States,1830,0
862,Venezuela,1830,0
704,Vietnam,1830,0
716,Zimbabwe,1830,0
8,Albania,1831,0
12,Algeria,1831,0
24,Angola,1831,0
32,Argentina,1831,0
36,Australia,1831,0
40,Austria,1831,0
31,Azerbaijan,1831,0
56,Belgium,1831,0
68,Bolivia,1831,0
70,Bosnia and Herzegovina,1831,0
76,Brazil,1831,0
100,Bulgaria,1831,0
124,Canada,1831,0
152,Chile,1831,0
156,China,1831,0
170,Colombia,1831,0
192,Cuba,1831,0
818,Egypt,1831,0
246,Finland,1831,0
250,France,1831,0
276,Germany,1831,0.263
324,Guinea,1831,0
348,Hungary,1831,0
356,India,1831,0
360,Indonesia,1831,0
364,Iran,1831,0
380,Italy,1831,0
392,Japan,1831,0
398,Kazakhstan,1831,0
430,Liberia,1831,0
442,Luxembourg,1831,0
807,Macedonia,1831,0
458,Malaysia,1831,0
478,Mauritania,1831,0
484,Mexico,1831,0
496,Mongolia,1831,0
504,Morocco,1831,0
554,New Zealand,1831,0
566,Nigeria,1831,0
408,North Korea,1831,0
578,Norway,1831,0
586,Pakistan,1831,0
598,Papua New Guinea,1831,0
604,Peru,1831,0
608,Philippines,1831,0
616,Poland,1831,0
620,Portugal,1831,0
642,Romania,1831,0
643,Russia,1831,0
694,Sierra Leone,1831,0
703,Slovakia,1831,0
710,South Africa,1831,0
410,South Korea,1831,0
724,Spain,1831,0
748,Swaziland,1831,0
752,Sweden,1831,0
764,Thailand,1831,0
788,Tunisia,1831,0
792,Turkey,1831,0
800,Uganda,1831,0
804,Ukraine,1831,0
826,United Kingdom,1831,0
840,United States,1831,0
862,Venezuela,1831,0
704,Vietnam,1831,0
716,Zimbabwe,1831,0
8,Albania,1832,0
12,Algeria,1832,0
24,Angola,1832,0
32,Argentina,1832,0
36,Australia,1832,0
40,Austria,1832,0
31,Azerbaijan,1832,0
56,Belgium,1832,0
68,Bolivia,1832,0
70,Bosnia and Herzegovina,1832,0
76,Brazil,1832,0
100,Bulgaria,1832,0
124,Canada,1832,0
152,Chile,1832,0
156,China,1832,0
170,Colombia,1832,0
192,Cuba,1832,0
818,Egypt,1832,0
246,Finland,1832,0
250,France,1832,0
276,Germany,1832,0.266
324,Guinea,1832,0
348,Hungary,1832,0
356,India,1832,0
360,Indonesia,1832,0
364,Iran,1832,0
380,Italy,1832,0
392,Japan,1832,0
398,Kazakhstan,1832,0
430,Liberia,1832,0
442,Luxembourg,1832,0
807,Macedonia,1832,0
458,Malaysia,1832,0
478,Mauritania,1832,0
484,Mexico,1832,0
496,Mongolia,1832,0
504,Morocco,1832,0
554,New Zealand,1832,0
566,Nigeria,1832,0
408,North Korea,1832,0
578,Norway,1832,0
586,Pakistan,1832,0
598,Papua New Guinea,1832,0
604,Peru,1832,0
608,Philippines,1832,0
616,Poland,1832,0
620,Portugal,1832,0
642,Romania,1832,0
643,Russia,1832,0
694,Sierra Leone,1832,0
703,Slovakia,1832,0
710,South Africa,1832,0
410,South Korea,1832,0
724,Spain,1832,0
748,Swaziland,1832,0
752,Sweden,1832,0
764,Thailand,1832,0
788,Tunisia,1832,0
792,Turkey,1832,0
800,Uganda,1832,0
804,Ukraine,1832,0
826,United Kingdom,1832,0
840,United States,1832,0
862,Venezuela,1832,0
704,Vietnam,1832,0
716,Zimbabwe,1832,0
8,Albania,1833,0
12,Algeria,1833,0
24,Angola,1833,0
32,Argentina,1833,0
36,Australia,1833,0
40,Austria,1833,0
31,Azerbaijan,1833,0
56,Belgium,1833,0
68,Bolivia,1833,0
70,Bosnia and Herzegovina,1833,0
76,Brazil,1833,0
100,Bulgaria,1833,0
124,Canada,1833,0
152,Chile,1833,0
156,China,1833,0
170,Colombia,1833,0
192,Cuba,1833,0
818,Egypt,1833,0
246,Finland,1833,0
250,France,1833,0
276,Germany,1833,0.26
324,Guinea,1833,0
348,Hungary,1833,0
356,India,1833,0
360,Indonesia,1833,0
364,Iran,1833,0
380,Italy,1833,0
392,Japan,1833,0
398,Kazakhstan,1833,0
430,Liberia,1833,0
442,Luxembourg,1833,0
807,Macedonia,1833,0
458,Malaysia,1833,0
478,Mauritania,1833,0
484,Mexico,1833,0
496,Mongolia,1833,0
504,Morocco,1833,0
554,New Zealand,1833,0
566,Nigeria,1833,0
408,North Korea,1833,0
578,Norway,1833,0
586,Pakistan,1833,0
598,Papua New Guinea,1833,0
604,Peru,1833,0
608,Philippines,1833,0
616,Poland,1833,0
620,Portugal,1833,0
642,Romania,1833,0
643,Russia,1833,0
694,Sierra Leone,1833,0
703,Slovakia,1833,0
710,South Africa,1833,0
410,South Korea,1833,0
724,Spain,1833,0
748,Swaziland,1833,0
752,Sweden,1833,0
764,Thailand,1833,0
788,Tunisia,1833,0
792,Turkey,1833,0
800,Uganda,1833,0
804,Ukraine,1833,0
826,United Kingdom,1833,0
840,United States,1833,0
862,Venezuela,1833,0
704,Vietnam,1833,0
716,Zimbabwe,1833,0
8,Albania,1834,0
12,Algeria,1834,0
24,Angola,1834,0
32,Argentina,1834,0
36,Australia,1834,0
40,Austria,1834,0
31,Azerbaijan,1834,0
56,Belgium,1834,0
68,Bolivia,1834,0
70,Bosnia and Herzegovina,1834,0
76,Brazil,1834,0
100,Bulgaria,1834,0
124,Canada,1834,0
152,Chile,1834,0
156,China,1834,0
170,Colombia,1834,0
192,Cuba,1834,0
818,Egypt,1834,0
246,Finland,1834,0
250,France,1834,0
276,Germany,1834,0.263
324,Guinea,1834,0
348,Hungary,1834,0
356,India,1834,0
360,Indonesia,1834,0
364,Iran,1834,0
380,Italy,1834,0
392,Japan,1834,0
398,Kazakhstan,1834,0
430,Liberia,1834,0
442,Luxembourg,1834,0
807,Macedonia,1834,0
458,Malaysia,1834,0
478,Mauritania,1834,0
484,Mexico,1834,0
496,Mongolia,1834,0
504,Morocco,1834,0
554,New Zealand,1834,0
566,Nigeria,1834,0
408,North Korea,1834,0
578,Norway,1834,0
586,Pakistan,1834,0
598,Papua New Guinea,1834,0
604,Peru,1834,0
608,Philippines,1834,0
616,Poland,1834,0
620,Portugal,1834,0
642,Romania,1834,0
643,Russia,1834,0
694,Sierra Leone,1834,0
703,Slovakia,1834,0
710,South Africa,1834,0
410,South Korea,1834,0
724,Spain,1834,0
748,Swaziland,1834,0
752,Sweden,1834,0
764,Thailand,1834,0
788,Tunisia,1834,0
792,Turkey,1834,0
800,Uganda,1834,0
804,Ukraine,1834,0
826,United Kingdom,1834,0
840,United States,1834,0
862,Venezuela,1834,0
704,Vietnam,1834,0
716,Zimbabwe,1834,0
8,Albania,1835,0
12,Algeria,1835,0
24,Angola,1835,0
32,Argentina,1835,0
36,Australia,1835,0
40,Austria,1835,0
31,Azerbaijan,1835,0
56,Belgium,1835,0
68,Bolivia,1835,0
70,Bosnia and Herzegovina,1835,0
76,Brazil,1835,0
100,Bulgaria,1835,0
124,Canada,1835,0
152,Chile,1835,0
156,China,1835,0
170,Colombia,1835,0
192,Cuba,1835,0
818,Egypt,1835,0
246,Finland,1835,0
250,France,1835,0.83
276,Germany,1835,0.28
324,Guinea,1835,0
348,Hungary,1835,0
356,India,1835,0
360,Indonesia,1835,0
364,Iran,1835,0
380,Italy,1835,0
392,Japan,1835,0
398,Kazakhstan,1835,0
430,Liberia,1835,0
442,Luxembourg,1835,0
807,Macedonia,1835,0
458,Malaysia,1835,0
478,Mauritania,1835,0
484,Mexico,1835,0
496,Mongolia,1835,0
504,Morocco,1835,0
554,New Zealand,1835,0
566,Nigeria,1835,0
408,North Korea,1835,0
578,Norway,1835,0
586,Pakistan,1835,0
598,Papua New Guinea,1835,0
604,Peru,1835,0
608,Philippines,1835,0
616,Poland,1835,0
620,Portugal,1835,0
642,Romania,1835,0
643,Russia,1835,0
694,Sierra Leone,1835,0
703,Slovakia,1835,0
710,South Africa,1835,0
410,South Korea,1835,0
724,Spain,1835,0
748,Swaziland,1835,0
752,Sweden,1835,0
764,Thailand,1835,0
788,Tunisia,1835,0
792,Turkey,1835,0
800,Uganda,1835,0
804,Ukraine,1835,0
826,United Kingdom,1835,0
840,United States,1835,0
862,Venezuela,1835,0
704,Vietnam,1835,0
716,Zimbabwe,1835,0
8,Albania,1836,0
12,Algeria,1836,0
24,Angola,1836,0
32,Argentina,1836,0
36,Australia,1836,0
40,Austria,1836,0
31,Azerbaijan,1836,0
56,Belgium,1836,0
68,Bolivia,1836,0
70,Bosnia and Herzegovina,1836,0
76,Brazil,1836,0
100,Bulgaria,1836,0
124,Canada,1836,0
152,Chile,1836,0
156,China,1836,0
170,Colombia,1836,0
192,Cuba,1836,0
818,Egypt,1836,0
246,Finland,1836,0
250,France,1836,0.897
276,Germany,1836,0.286
324,Guinea,1836,0
348,Hungary,1836,0
356,India,1836,0
360,Indonesia,1836,0
364,Iran,1836,0
380,Italy,1836,0
392,Japan,1836,0
398,Kazakhstan,1836,0
430,Liberia,1836,0
442,Luxembourg,1836,0
807,Macedonia,1836,0
458,Malaysia,1836,0
478,Mauritania,1836,0
484,Mexico,1836,0
496,Mongolia,1836,0
504,Morocco,1836,0
554,New Zealand,1836,0
566,Nigeria,1836,0
408,North Korea,1836,0
578,Norway,1836,0
586,Pakistan,1836,0
598,Papua New Guinea,1836,0
604,Peru,1836,0
608,Philippines,1836,0
616,Poland,1836,0
620,Portugal,1836,0
642,Romania,1836,0
643,Russia,1836,0
694,Sierra Leone,1836,0
703,Slovakia,1836,0
710,South Africa,1836,0
410,South Korea,1836,0
724,Spain,1836,0
748,Swaziland,1836,0
752,Sweden,1836,0.236
764,Thailand,1836,0
788,Tunisia,1836,0
792,Turkey,1836,0
800,Uganda,1836,0
804,Ukraine,1836,0
826,United Kingdom,1836,0
840,United States,1836,0
862,Venezuela,1836,0
704,Vietnam,1836,0
716,Zimbabwe,1836,0
8,Albania,1837,0
12,Algeria,1837,0
24,Angola,1837,0
32,Argentina,1837,0
36,Australia,1837,0
40,Austria,1837,0
31,Azerbaijan,1837,0
56,Belgium,1837,0
68,Bolivia,1837,0
70,Bosnia and Herzegovina,1837,0
76,Brazil,1837,0
100,Bulgaria,1837,0
124,Canada,1837,0
152,Chile,1837,0
156,China,1837,0
