ccode,country.name,year,value
380,Italy,1885,0
388,Jamaica,1885,0
398,Kazakhstan,1885,0
807,Macedonia,1885,0
458,Malaysia,1885,0
484,Mexico,1885,0
499,Montenegro,1885,0
508,Mozambique,1885,0
586,Pakistan,1885,0
616,Poland,1885,0
642,Romania,1885,0
643,Russia,1885,0
682,Saudi Arabia,1885,0
694,Sierra Leone,1885,0
705,Slovenia,1885,0
724,Spain,1885,0
740,Suriname,1885,0
834,Tanzania,1885,0
792,Turkey,1885,0
826,United Kingdom,1885,0
840,United States,1885,0
862,Venezuela,1885,0
704,Vietnam,1885,0
716,Zimbabwe,1885,0
8,Albania,1886,0
36,Australia,1886,0
70,Bosnia and Herzegovina,1886,0
76,Brazil,1886,0
100,Bulgaria,1886,0
124,Canada,1886,0
156,China,1886,0
170,Colombia,1886,0
191,Croatia,1886,0
208,Denmark,1886,0
214,Dominican Republic,1886,0
818,Egypt,1886,0
250,France,1886,0
288,Ghana,1886,0
300,Greece,1886,0
324,Guinea,1886,0
624,Guinea-Bissau,1886,0
328,Guyana,1886,0
332,Haiti,1886,0
348,Hungary,1886,0
356,India,1886,0
360,Indonesia,1886,0
364,Iran,1886,0
368,Iraq,1886,0
380,Italy,1886,0
388,Jamaica,1886,0
398,Kazakhstan,1886,0
807,Macedonia,1886,0
458,Malaysia,1886,0
484,Mexico,1886,0
499,Montenegro,1886,0
508,Mozambique,1886,0
586,Pakistan,1886,0
616,Poland,1886,0
642,Romania,1886,0
643,Russia,1886,0
682,Saudi Arabia,1886,0
694,Sierra Leone,1886,0
705,Slovenia,1886,0
724,Spain,1886,0
740,Suriname,1886,0
834,Tanzania,1886,0
792,Turkey,1886,0
826,United Kingdom,1886,0
840,United States,1886,0
862,Venezuela,1886,0
704,Vietnam,1886,0
716,Zimbabwe,1886,0
8,Albania,1887,0
36,Australia,1887,0
70,Bosnia and Herzegovina,1887,0
76,Brazil,1887,0
100,Bulgaria,1887,0
124,Canada,1887,0
156,China,1887,0
170,Colombia,1887,0
191,Croatia,1887,0
208,Denmark,1887,0
214,Dominican Republic,1887,0
818,Egypt,1887,0
250,France,1887,0
288,Ghana,1887,0
300,Greece,1887,0
324,Guinea,1887,0
624,Guinea-Bissau,1887,0
328,Guyana,1887,0
332,Haiti,1887,0
348,Hungary,1887,0
356,India,1887,0
360,Indonesia,1887,0
364,Iran,1887,0
368,Iraq,1887,0
380,Italy,1887,0
388,Jamaica,1887,0
398,Kazakhstan,1887,0
807,Macedonia,1887,0
458,Malaysia,1887,0
484,Mexico,1887,0
499,Montenegro,1887,0
508,Mozambique,1887,0
586,Pakistan,1887,0
616,Poland,1887,0
642,Romania,1887,0
643,Russia,1887,0
682,Saudi Arabia,1887,0
694,Sierra Leone,1887,0
705,Slovenia,1887,0
724,Spain,1887,0
740,Suriname,1887,0
834,Tanzania,1887,0
792,Turkey,1887,0
826,United Kingdom,1887,0
840,United States,1887,0
862,Venezuela,1887,0
704,Vietnam,1887,0
716,Zimbabwe,1887,0
8,Albania,1888,0
36,Australia,1888,0
70,Bosnia and Herzegovina,1888,0
76,Brazil,1888,0
100,Bulgaria,1888,0
124,Canada,1888,0
156,China,1888,0
170,Colombia,1888,0
191,Croatia,1888,0
208,Denmark,1888,0
214,Dominican Republic,1888,0
818,Egypt,1888,0
250,France,1888,0
288,Ghana,1888,0
300,Greece,1888,0
324,Guinea,1888,0
624,Guinea-Bissau,1888,0
328,Guyana,1888,0
332,Haiti,1888,0
348,Hungary,1888,0
356,India,1888,0
360,Indonesia,1888,0
364,Iran,1888,0
368,Iraq,1888,0
380,Italy,1888,0
388,Jamaica,1888,0
398,Kazakhstan,1888,0
807,Macedonia,1888,0
458,Malaysia,1888,0
484,Mexico,1888,0
499,Montenegro,1888,0
508,Mozambique,1888,0
586,Pakistan,1888,0
616,Poland,1888,0
642,Romania,1888,0
643,Russia,1888,0
682,Saudi Arabia,1888,0
694,Sierra Leone,1888,0
705,Slovenia,1888,0
724,Spain,1888,0
740,Suriname,1888,0
834,Tanzania,1888,0
792,Turkey,1888,0
826,United Kingdom,1888,0
840,United States,1888,0
862,Venezuela,1888,0
704,Vietnam,1888,0
716,Zimbabwe,1888,0
8,Albania,1889,0
36,Australia,1889,0
70,Bosnia and Herzegovina,1889,0
76,Brazil,1889,0
100,Bulgaria,1889,0
124,Canada,1889,0
156,China,1889,0
170,Colombia,1889,0
191,Croatia,1889,0
208,Denmark,1889,0
214,Dominican Republic,1889,0
818,Egypt,1889,0
250,France,1889,0
288,Ghana,1889,0
300,Greece,1889,0
324,Guinea,1889,0
624,Guinea-Bissau,1889,0
328,Guyana,1889,0
332,Haiti,1889,0
348,Hungary,1889,0
356,India,1889,0
360,Indonesia,1889,0
364,Iran,1889,0
368,Iraq,1889,0
380,Italy,1889,0
388,Jamaica,1889,0
398,Kazakhstan,1889,0
807,Macedonia,1889,0
458,Malaysia,1889,0
484,Mexico,1889,0
499,Montenegro,1889,0
508,Mozambique,1889,0
586,Pakistan,1889,0
616,Poland,1889,0
642,Romania,1889,0
643,Russia,1889,0
682,Saudi Arabia,1889,0
694,Sierra Leone,1889,0
705,Slovenia,1889,0
724,Spain,1889,0
740,Suriname,1889,0
834,Tanzania,1889,0
792,Turkey,1889,0
826,United Kingdom,1889,0
840,United States,1889,1
862,Venezuela,1889,0
704,Vietnam,1889,0
716,Zimbabwe,1889,0
8,Albania,1890,0
36,Australia,1890,0
70,Bosnia and Herzegovina,1890,0
76,Brazil,1890,0
100,Bulgaria,1890,0
124,Canada,1890,0
156,China,1890,0
170,Colombia,1890,0
191,Croatia,1890,0
208,Denmark,1890,0
214,Dominican Republic,1890,0
818,Egypt,1890,0
250,France,1890,19
288,Ghana,1890,0
300,Greece,1890,0
324,Guinea,1890,0
624,Guinea-Bissau,1890,0
328,Guyana,1890,0
332,Haiti,1890,0
348,Hungary,1890,0
356,India,1890,0
360,Indonesia,1890,0
364,Iran,1890,0
368,Iraq,1890,0
380,Italy,1890,0
388,Jamaica,1890,0
398,Kazakhstan,1890,0
807,Macedonia,1890,0
458,Malaysia,1890,0
484,Mexico,1890,0
499,Montenegro,1890,0
508,Mozambique,1890,0
586,Pakistan,1890,0
616,Poland,1890,0
642,Romania,1890,0
643,Russia,1890,0
682,Saudi Arabia,1890,0
694,Sierra Leone,1890,0
705,Slovenia,1890,0
724,Spain,1890,0
740,Suriname,1890,0
834,Tanzania,1890,0
792,Turkey,1890,0
826,United Kingdom,1890,0
840,United States,1890,1.9
862,Venezuela,1890,0
704,Vietnam,1890,0
716,Zimbabwe,1890,0
8,Albania,1891,0
36,Australia,1891,0
70,Bosnia and Herzegovina,1891,0
76,Brazil,1891,0
100,Bulgaria,1891,0
124,Canada,1891,0
156,China,1891,0
170,Colombia,1891,0
191,Croatia,1891,0
208,Denmark,1891,0
214,Dominican Republic,1891,0
818,Egypt,1891,0
250,France,1891,0
288,Ghana,1891,0
300,Greece,1891,0
324,Guinea,1891,0
624,Guinea-Bissau,1891,0
328,Guyana,1891,0
332,Haiti,1891,0
348,Hungary,1891,0
356,India,1891,0
360,Indonesia,1891,0
364,Iran,1891,0
368,Iraq,1891,0
380,Italy,1891,0
388,Jamaica,1891,0
398,Kazakhstan,1891,0
807,Macedonia,1891,0
458,Malaysia,1891,0
484,Mexico,1891,0
499,Montenegro,1891,0
508,Mozambique,1891,0
586,Pakistan,1891,0
616,Poland,1891,0
642,Romania,1891,0
643,Russia,1891,0
682,Saudi Arabia,1891,0
694,Sierra Leone,1891,0
705,Slovenia,1891,0
724,Spain,1891,0
740,Suriname,1891,0
834,Tanzania,1891,0
792,Turkey,1891,0
826,United Kingdom,1891,0
840,United States,1891,4.1
862,Venezuela,1891,0
704,Vietnam,1891,0
716,Zimbabwe,1891,0
8,Albania,1892,0
36,Australia,1892,0
70,Bosnia and Herzegovina,1892,0
76,Brazil,1892,0
100,Bulgaria,1892,0
124,Canada,1892,0
156,China,1892,0
170,Colombia,1892,0
191,Croatia,1892,0
208,Denmark,1892,0
214,Dominican Republic,1892,0
818,Egypt,1892,0
250,France,1892,0
288,Ghana,1892,0
300,Greece,1892,0
324,Guinea,1892,0
624,Guinea-Bissau,1892,0
328,Guyana,1892,0
332,Haiti,1892,0
348,Hungary,1892,0
356,India,1892,0
360,Indonesia,1892,0
364,Iran,1892,0
368,Iraq,1892,0
380,Italy,1892,0
388,Jamaica,1892,0
398,Kazakhstan,1892,0
807,Macedonia,1892,0
458,Malaysia,1892,0
484,Mexico,1892,0
499,Montenegro,1892,0
508,Mozambique,1892,0
586,Pakistan,1892,0
616,Poland,1892,0
642,Romania,1892,0
643,Russia,1892,0
682,Saudi Arabia,1892,0
694,Sierra Leone,1892,0
705,Slovenia,1892,0
724,Spain,1892,0
740,Suriname,1892,0
834,Tanzania,1892,0
792,Turkey,1892,0
826,United Kingdom,1892,0
840,United States,1892,11.2
862,Venezuela,1892,0
704,Vietnam,1892,0
716,Zimbabwe,1892,0
8,Albania,1893,0
36,Australia,1893,0
70,Bosnia and Herzegovina,1893,0
76,Brazil,1893,0
100,Bulgaria,1893,0
124,Canada,1893,0
156,China,1893,0
170,Colombia,1893,0
191,Croatia,1893,0
208,Denmark,1893,0
214,Dominican Republic,1893,0
818,Egypt,1893,0
250,France,1893,0
288,Ghana,1893,0
300,Greece,1893,0
324,Guinea,1893,0
624,Guinea-Bissau,1893,0
328,Guyana,1893,0
332,Haiti,1893,0
348,Hungary,1893,0
356,India,1893,0
360,Indonesia,1893,0
364,Iran,1893,0
368,Iraq,1893,0
380,Italy,1893,0
388,Jamaica,1893,0
398,Kazakhstan,1893,0
807,Macedonia,1893,0
458,Malaysia,1893,0
484,Mexico,1893,0
499,Montenegro,1893,0
508,Mozambique,1893,0
586,Pakistan,1893,0
616,Poland,1893,0
642,Romania,1893,0
643,Russia,1893,0
682,Saudi Arabia,1893,0
694,Sierra Leone,1893,0
705,Slovenia,1893,0
724,Spain,1893,0
740,Suriname,1893,0
834,Tanzania,1893,0
792,Turkey,1893,0
826,United Kingdom,1893,0
840,United States,1893,9.1
862,Venezuela,1893,0
704,Vietnam,1893,0
716,Zimbabwe,1893,0
8,Albania,1894,0
36,Australia,1894,0
70,Bosnia and Herzegovina,1894,0
76,Brazil,1894,0
100,Bulgaria,1894,0
124,Canada,1894,0
156,China,1894,0
170,Colombia,1894,0
191,Croatia,1894,0
208,Denmark,1894,0
214,Dominican Republic,1894,0
818,Egypt,1894,0
250,France,1894,0
288,Ghana,1894,0
300,Greece,1894,0
324,Guinea,1894,0
624,Guinea-Bissau,1894,0
328,Guyana,1894,0
332,Haiti,1894,0
348,Hungary,1894,0
356,India,1894,0
360,Indonesia,1894,0
364,Iran,1894,0
368,Iraq,1894,0
380,Italy,1894,0
388,Jamaica,1894,0
398,Kazakhstan,1894,0
807,Macedonia,1894,0
458,Malaysia,1894,0
484,Mexico,1894,0
499,Montenegro,1894,0
508,Mozambique,1894,0
586,Pakistan,1894,0
616,Poland,1894,0
642,Romania,1894,0
643,Russia,1894,0
682,Saudi Arabia,1894,0
694,Sierra Leone,1894,0
705,Slovenia,1894,0
724,Spain,1894,0
740,Suriname,1894,0
834,Tanzania,1894,0
792,Turkey,1894,0
826,United Kingdom,1894,0
840,United States,1894,11.2
862,Venezuela,1894,0
704,Vietnam,1894,0
716,Zimbabwe,1894,0
8,Albania,1895,0
36,Australia,1895,0
70,Bosnia and Herzegovina,1895,0
76,Brazil,1895,0
100,Bulgaria,1895,0
124,Canada,1895,0
156,China,1895,0
170,Colombia,1895,0
191,Croatia,1895,0
208,Denmark,1895,0
214,Dominican Republic,1895,0
818,Egypt,1895,0
250,France,1895,17.8
288,Ghana,1895,0
300,Greece,1895,0
324,Guinea,1895,0
624,Guinea-Bissau,1895,0
328,Guyana,1895,0
332,Haiti,1895,0
348,Hungary,1895,0
356,India,1895,0
360,Indonesia,1895,0
364,Iran,1895,0
368,Iraq,1895,0
380,Italy,1895,0
388,Jamaica,1895,0
398,Kazakhstan,1895,0
807,Macedonia,1895,0
458,Malaysia,1895,0
484,Mexico,1895,0
499,Montenegro,1895,0
508,Mozambique,1895,0
586,Pakistan,1895,0
616,Poland,1895,0
642,Romania,1895,0
643,Russia,1895,0
682,Saudi Arabia,1895,0
694,Sierra Leone,1895,0
705,Slovenia,1895,0
724,Spain,1895,0
740,Suriname,1895,0
834,Tanzania,1895,0
792,Turkey,1895,0
826,United Kingdom,1895,0
840,United States,1895,17.6
862,Venezuela,1895,0
704,Vietnam,1895,0
716,Zimbabwe,1895,0
8,Albania,1896,0
36,Australia,1896,0
70,Bosnia and Herzegovina,1896,0
76,Brazil,1896,0
100,Bulgaria,1896,0
124,Canada,1896,0
156,China,1896,0
170,Colombia,1896,0
191,Croatia,1896,0
208,Denmark,1896,0
214,Dominican Republic,1896,0
818,Egypt,1896,0
250,France,1896,0
288,Ghana,1896,0
300,Greece,1896,0
324,Guinea,1896,0
624,Guinea-Bissau,1896,0
328,Guyana,1896,0
332,Haiti,1896,0
348,Hungary,1896,0
356,India,1896,0
360,Indonesia,1896,0
364,Iran,1896,0
368,Iraq,1896,0
380,Italy,1896,0
388,Jamaica,1896,0
398,Kazakhstan,1896,0
807,Macedonia,1896,0
458,Malaysia,1896,0
484,Mexico,1896,0
499,Montenegro,1896,0
508,Mozambique,1896,0
586,Pakistan,1896,0
616,Poland,1896,0
642,Romania,1896,0
643,Russia,1896,0
682,Saudi Arabia,1896,0
694,Sierra Leone,1896,0
705,Slovenia,1896,0
724,Spain,1896,0
740,Suriname,1896,0
834,Tanzania,1896,0
792,Turkey,1896,0
826,United Kingdom,1896,0
840,United States,1896,18.3
862,Venezuela,1896,0
704,Vietnam,1896,0
716,Zimbabwe,1896,0
8,Albania,1897,0
36,Australia,1897,0
70,Bosnia and Herzegovina,1897,0
76,Brazil,1897,0
100,Bulgaria,1897,0
124,Canada,1897,0
156,China,1897,0
170,Colombia,1897,0
191,Croatia,1897,0
208,Denmark,1897,0
214,Dominican Republic,1897,0
818,Egypt,1897,0
250,France,1897,0
288,Ghana,1897,0
300,Greece,1897,0
324,Guinea,1897,0
624,Guinea-Bissau,1897,0
328,Guyana,1897,0
332,Haiti,1897,0
348,Hungary,1897,0
356,India,1897,0
360,Indonesia,1897,0
364,Iran,1897,0
368,Iraq,1897,0
380,Italy,1897,0
388,Jamaica,1897,0
398,Kazakhstan,1897,0
807,Macedonia,1897,0
458,Malaysia,1897,0
484,Mexico,1897,0
499,Montenegro,1897,0
508,Mozambique,1897,0
586,Pakistan,1897,0
616,Poland,1897,0
642,Romania,1897,0
643,Russia,1897,0
682,Saudi Arabia,1897,0
694,Sierra Leone,1897,0
705,Slovenia,1897,0
724,Spain,1897,0
740,Suriname,1897,0
834,Tanzania,1897,0
792,Turkey,1897,0
826,United Kingdom,1897,0
840,United States,1897,21.3
862,Venezuela,1897,0
704,Vietnam,1897,0
716,Zimbabwe,1897,0
8,Albania,1898,0
36,Australia,1898,0
70,Bosnia and Herzegovina,1898,0
76,Brazil,1898,0
100,Bulgaria,1898,0
124,Canada,1898,0
156,China,1898,0
170,Colombia,1898,0
191,Croatia,1898,0
208,Denmark,1898,0
214,Dominican Republic,1898,0
818,Egypt,1898,0
250,France,1898,36.7
288,Ghana,1898,0
300,Greece,1898,0
324,Guinea,1898,0
624,Guinea-Bissau,1898,0
328,Guyana,1898,0
332,Haiti,1898,0
348,Hungary,1898,0
356,India,1898,0
360,Indonesia,1898,0
364,Iran,1898,0
368,Iraq,1898,0
380,Italy,1898,0
388,Jamaica,1898,0
398,Kazakhstan,1898,0
807,Macedonia,1898,0
458,Malaysia,1898,0
484,Mexico,1898,0
499,Montenegro,1898,0
508,Mozambique,1898,0
586,Pakistan,1898,0
616,Poland,1898,0
642,Romania,1898,0
643,Russia,1898,0
682,Saudi Arabia,1898,0
694,Sierra Leone,1898,0
705,Slovenia,1898,0
724,Spain,1898,0
740,Suriname,1898,0
834,Tanzania,1898,0
792,Turkey,1898,0
826,United Kingdom,1898,0
840,United States,1898,25.9
862,Venezuela,1898,0
704,Vietnam,1898,0
716,Zimbabwe,1898,0
8,Albania,1899,0
36,Australia,1899,0
70,Bosnia and Herzegovina,1899,0
76,Brazil,1899,0
100,Bulgaria,1899,0
124,Canada,1899,0
156,China,1899,0
170,Colombia,1899,0
191,Croatia,1899,0
208,Denmark,1899,0
214,Dominican Republic,1899,0
818,Egypt,1899,0
250,France,1899,48.2
288,Ghana,1899,0
300,Greece,1899,0
324,Guinea,1899,0
624,Guinea-Bissau,1899,0
328,Guyana,1899,0
332,Haiti,1899,0
348,Hungary,1899,0
356,India,1899,0
360,Indonesia,1899,0
364,Iran,1899,0
368,Iraq,1899,0
380,Italy,1899,0
388,Jamaica,1899,0
398,Kazakhstan,1899,0
807,Macedonia,1899,0
458,Malaysia,1899,0
484,Mexico,1899,0
499,Montenegro,1899,0
508,Mozambique,1899,0
586,Pakistan,1899,0
616,Poland,1899,0
642,Romania,1899,0
643,Russia,1899,0
682,Saudi Arabia,1899,0
694,Sierra Leone,1899,0
705,Slovenia,1899,0
724,Spain,1899,0
740,Suriname,1899,0
834,Tanzania,1899,0
792,Turkey,1899,0
826,United Kingdom,1899,0
840,United States,1899,34.3
862,Venezuela,1899,0
704,Vietnam,1899,0
716,Zimbabwe,1899,0
8,Albania,1900,0
36,Australia,1900,0
70,Bosnia and Herzegovina,1900,0
76,Brazil,1900,0
100,Bulgaria,1900,0
124,Canada,1900,0
156,China,1900,0
170,Colombia,1900,0
191,Croatia,1900,0
208,Denmark,1900,0
214,Dominican Republic,1900,0
818,Egypt,1900,0
250,France,1900,58.5
288,Ghana,1900,0
300,Greece,1900,0
324,Guinea,1900,0
624,Guinea-Bissau,1900,0
328,Guyana,1900,0
332,Haiti,1900,0
348,Hungary,1900,0
356,India,1900,0
360,Indonesia,1900,0
364,Iran,1900,0
368,Iraq,1900,0
380,Italy,1900,0
388,Jamaica,1900,0
398,Kazakhstan,1900,0
807,Macedonia,1900,0
458,Malaysia,1900,0
484,Mexico,1900,0
499,Montenegro,1900,0
508,Mozambique,1900,0
586,Pakistan,1900,0
616,Poland,1900,0
642,Romania,1900,0
643,Russia,1900,0
682,Saudi Arabia,1900,0
694,Sierra Leone,1900,0
705,Slovenia,1900,0
724,Spain,1900,0
740,Suriname,1900,0
834,Tanzania,1900,0
792,Turkey,1900,0
826,United Kingdom,1900,0
840,United States,1900,23.9
862,Venezuela,1900,0
704,Vietnam,1900,0
716,Zimbabwe,1900,0
8,Albania,1901,0
36,Australia,1901,0
70,Bosnia and Herzegovina,1901,0
76,Brazil,1901,0
100,Bulgaria,1901,0
124,Canada,1901,0
156,China,1901,0
170,Colombia,1901,0
191,Croatia,1901,0
208,Denmark,1901,0
214,Dominican Republic,1901,0
818,Egypt,1901,0
250,France,1901,76.6
288,Ghana,1901,0
300,Greece,1901,0
324,Guinea,1901,0
624,Guinea-Bissau,1901,0
328,Guyana,1901,0
332,Haiti,1901,0
348,Hungary,1901,0
356,India,1901,0
360,Indonesia,1901,0
364,Iran,1901,0
368,Iraq,1901,0
380,Italy,1901,0
388,Jamaica,1901,0
398,Kazakhstan,1901,0
807,Macedonia,1901,0
458,Malaysia,1901,0
484,Mexico,1901,0
499,Montenegro,1901,0
508,Mozambique,1901,0
586,Pakistan,1901,0
616,Poland,1901,0
642,Romania,1901,0
643,Russia,1901,0
682,Saudi Arabia,1901,0
694,Sierra Leone,1901,0
705,Slovenia,1901,0
724,Spain,1901,0
740,Suriname,1901,0
834,Tanzania,1901,0
792,Turkey,1901,0
826,United Kingdom,1901,0
840,United States,1901,20.3
862,Venezuela,1901,0
704,Vietnam,1901,0
716,Zimbabwe,1901,0
8,Albania,1902,0
36,Australia,1902,0
70,Bosnia and Herzegovina,1902,0
76,Brazil,1902,0
100,Bulgaria,1902,0
124,Canada,1902,0
156,China,1902,0
170,Colombia,1902,0
191,Croatia,1902,0
208,Denmark,1902,0
214,Dominican Republic,1902,0
818,Egypt,1902,0
250,France,1902,96.9
288,Ghana,1902,0
300,Greece,1902,0
324,Guinea,1902,0
624,Guinea-Bissau,1902,0
328,Guyana,1902,0
332,Haiti,1902,0
348,Hungary,1902,0
356,India,1902,0
360,Indonesia,1902,0
364,Iran,1902,0
368,Iraq,1902,0
380,Italy,1902,0
388,Jamaica,1902,0
398,Kazakhstan,1902,0
807,Macedonia,1902,0
458,Malaysia,1902,0
484,Mexico,1902,0
499,Montenegro,1902,0
508,Mozambique,1902,0
586,Pakistan,1902,0
616,Poland,1902,0
642,Romania,1902,0
643,Russia,1902,0
682,Saudi Arabia,1902,0
694,Sierra Leone,1902,0
705,Slovenia,1902,0
724,Spain,1902,0
740,Suriname,1902,0
834,Tanzania,1902,0
792,Turkey,1902,0
826,United Kingdom,1902,0
840,United States,1902,27.4
862,Venezuela,1902,0
704,Vietnam,1902,0
716,Zimbabwe,1902,0
8,Albania,1903,0
36,Australia,1903,0
70,Bosnia and Herzegovina,1903,0
76,Brazil,1903,0
100,Bulgaria,1903,0
124,Canada,1903,0
156,China,1903,0
170,Colombia,1903,0
191,Croatia,1903,0
208,Denmark,1903,0
214,Dominican Republic,1903,0
818,Egypt,1903,0
