ccode,country.name,year,value
646,Rwanda,1703,0
710,South Africa,1703,0
410,South Korea,1703,0
724,Spain,1703,0
748,Swaziland,1703,0
834,Tanzania,1703,0
764,Thailand,1703,0
800,Uganda,1703,0
826,United Kingdom,1703,1.6
840,United States,1703,0
704,Vietnam,1703,0
894,Zambia,1703,0
716,Zimbabwe,1703,0
32,Argentina,1704,0
36,Australia,1704,0
68,Bolivia,1704,0
76,Brazil,1704,0
108,Burundi,1704,0
120,Cameroon,1704,0
124,Canada,1704,0
156,China,1704,0
180,"Congo, DRC",1704,0
818,Egypt,1704,0
250,France,1704,0
276,Germany,1704,0
356,India,1704,0
360,Indonesia,1704,0
364,Iran,1704,0
380,Italy,1704,0
392,Japan,1704,0
398,Kazakhstan,1704,0
418,Laos,1704,0
458,Malaysia,1704,0
484,Mexico,1704,0
496,Mongolia,1704,0
504,Morocco,1704,0
508,Mozambique,1704,0
104,Myanmar,1704,0
516,Namibia,1704,0
562,Niger,1704,0
566,Nigeria,1704,0
604,Peru,1704,0
620,Portugal,1704,0
643,Russia,1704,0
646,Rwanda,1704,0
710,South Africa,1704,0
410,South Korea,1704,0
724,Spain,1704,0
748,Swaziland,1704,0
834,Tanzania,1704,0
764,Thailand,1704,0
800,Uganda,1704,0
826,United Kingdom,1704,1.5
840,United States,1704,0
704,Vietnam,1704,0
894,Zambia,1704,0
716,Zimbabwe,1704,0
32,Argentina,1705,0
36,Australia,1705,0
68,Bolivia,1705,0
76,Brazil,1705,0
108,Burundi,1705,0
120,Cameroon,1705,0
124,Canada,1705,0
156,China,1705,0
180,"Congo, DRC",1705,0
818,Egypt,1705,0
250,France,1705,0
276,Germany,1705,0
356,India,1705,0
360,Indonesia,1705,0
364,Iran,1705,0
380,Italy,1705,0
392,Japan,1705,0
398,Kazakhstan,1705,0
418,Laos,1705,0
458,Malaysia,1705,0
484,Mexico,1705,0
496,Mongolia,1705,0
504,Morocco,1705,0
508,Mozambique,1705,0
104,Myanmar,1705,0
516,Namibia,1705,0
562,Niger,1705,0
566,Nigeria,1705,0
604,Peru,1705,0
620,Portugal,1705,0
643,Russia,1705,0
646,Rwanda,1705,0
710,South Africa,1705,0
410,South Korea,1705,0
724,Spain,1705,0
748,Swaziland,1705,0
834,Tanzania,1705,0
764,Thailand,1705,0
800,Uganda,1705,0
826,United Kingdom,1705,1.4
840,United States,1705,0
704,Vietnam,1705,0
894,Zambia,1705,0
716,Zimbabwe,1705,0
32,Argentina,1706,0
36,Australia,1706,0
68,Bolivia,1706,0
76,Brazil,1706,0
108,Burundi,1706,0
120,Cameroon,1706,0
124,Canada,1706,0
156,China,1706,0
180,"Congo, DRC",1706,0
818,Egypt,1706,0
250,France,1706,0
276,Germany,1706,0
356,India,1706,0
360,Indonesia,1706,0
364,Iran,1706,0
380,Italy,1706,0
392,Japan,1706,0
398,Kazakhstan,1706,0
418,Laos,1706,0
458,Malaysia,1706,0
484,Mexico,1706,0
496,Mongolia,1706,0
504,Morocco,1706,0
508,Mozambique,1706,0
104,Myanmar,1706,0
516,Namibia,1706,0
562,Niger,1706,0
566,Nigeria,1706,0
604,Peru,1706,0
620,Portugal,1706,0
643,Russia,1706,0
646,Rwanda,1706,0
710,South Africa,1706,0
410,South Korea,1706,0
724,Spain,1706,0
748,Swaziland,1706,0
834,Tanzania,1706,0
764,Thailand,1706,0
800,Uganda,1706,0
826,United Kingdom,1706,1.5
840,United States,1706,0
704,Vietnam,1706,0
894,Zambia,1706,0
716,Zimbabwe,1706,0
32,Argentina,1707,0
36,Australia,1707,0
68,Bolivia,1707,0
76,Brazil,1707,0
108,Burundi,1707,0
120,Cameroon,1707,0
124,Canada,1707,0
156,China,1707,0
180,"Congo, DRC",1707,0
818,Egypt,1707,0
250,France,1707,0
276,Germany,1707,0
356,India,1707,0
360,Indonesia,1707,0
364,Iran,1707,0
380,Italy,1707,0
392,Japan,1707,0
398,Kazakhstan,1707,0
418,Laos,1707,0
458,Malaysia,1707,0
484,Mexico,1707,0
496,Mongolia,1707,0
504,Morocco,1707,0
508,Mozambique,1707,0
104,Myanmar,1707,0
516,Namibia,1707,0
562,Niger,1707,0
566,Nigeria,1707,0
604,Peru,1707,0
620,Portugal,1707,0
643,Russia,1707,0
646,Rwanda,1707,0
710,South Africa,1707,0
410,South Korea,1707,0
724,Spain,1707,0
748,Swaziland,1707,0
834,Tanzania,1707,0
764,Thailand,1707,0
800,Uganda,1707,0
826,United Kingdom,1707,1.5
840,United States,1707,0
704,Vietnam,1707,0
894,Zambia,1707,0
716,Zimbabwe,1707,0
32,Argentina,1708,0
36,Australia,1708,0
68,Bolivia,1708,0
76,Brazil,1708,0
108,Burundi,1708,0
120,Cameroon,1708,0
124,Canada,1708,0
156,China,1708,0
180,"Congo, DRC",1708,0
818,Egypt,1708,0
250,France,1708,0
276,Germany,1708,0
356,India,1708,0
360,Indonesia,1708,0
364,Iran,1708,0
380,Italy,1708,0
392,Japan,1708,0
398,Kazakhstan,1708,0
418,Laos,1708,0
458,Malaysia,1708,0
484,Mexico,1708,0
496,Mongolia,1708,0
504,Morocco,1708,0
508,Mozambique,1708,0
104,Myanmar,1708,0
516,Namibia,1708,0
562,Niger,1708,0
566,Nigeria,1708,0
604,Peru,1708,0
620,Portugal,1708,0
643,Russia,1708,0
646,Rwanda,1708,0
710,South Africa,1708,0
410,South Korea,1708,0
724,Spain,1708,0
748,Swaziland,1708,0
834,Tanzania,1708,0
764,Thailand,1708,0
800,Uganda,1708,0
826,United Kingdom,1708,1.5
840,United States,1708,0
704,Vietnam,1708,0
894,Zambia,1708,0
716,Zimbabwe,1708,0
32,Argentina,1709,0
36,Australia,1709,0
68,Bolivia,1709,0
76,Brazil,1709,0
108,Burundi,1709,0
120,Cameroon,1709,0
124,Canada,1709,0
156,China,1709,0
180,"Congo, DRC",1709,0
818,Egypt,1709,0
250,France,1709,0
276,Germany,1709,0
356,India,1709,0
360,Indonesia,1709,0
364,Iran,1709,0
380,Italy,1709,0
392,Japan,1709,0
398,Kazakhstan,1709,0
418,Laos,1709,0
458,Malaysia,1709,0
484,Mexico,1709,0
496,Mongolia,1709,0
504,Morocco,1709,0
508,Mozambique,1709,0
104,Myanmar,1709,0
516,Namibia,1709,0
562,Niger,1709,0
566,Nigeria,1709,0
604,Peru,1709,0
620,Portugal,1709,0
643,Russia,1709,0
646,Rwanda,1709,0
710,South Africa,1709,0
410,South Korea,1709,0
724,Spain,1709,0
748,Swaziland,1709,0
834,Tanzania,1709,0
764,Thailand,1709,0
800,Uganda,1709,0
826,United Kingdom,1709,1.5
840,United States,1709,0
704,Vietnam,1709,0
894,Zambia,1709,0
716,Zimbabwe,1709,0
32,Argentina,1710,0
36,Australia,1710,0
68,Bolivia,1710,0
76,Brazil,1710,0
108,Burundi,1710,0
120,Cameroon,1710,0
124,Canada,1710,0
156,China,1710,0
180,"Congo, DRC",1710,0
818,Egypt,1710,0
250,France,1710,0
276,Germany,1710,0
356,India,1710,0
360,Indonesia,1710,0
364,Iran,1710,0
380,Italy,1710,0
392,Japan,1710,0
398,Kazakhstan,1710,0
418,Laos,1710,0
458,Malaysia,1710,0
484,Mexico,1710,0
496,Mongolia,1710,0
504,Morocco,1710,0
508,Mozambique,1710,0
104,Myanmar,1710,0
516,Namibia,1710,0
562,Niger,1710,0
566,Nigeria,1710,0
604,Peru,1710,0
620,Portugal,1710,0
643,Russia,1710,0
646,Rwanda,1710,0
710,South Africa,1710,0
410,South Korea,1710,0
724,Spain,1710,0
748,Swaziland,1710,0
834,Tanzania,1710,0
764,Thailand,1710,0
800,Uganda,1710,0
826,United Kingdom,1710,2.2
840,United States,1710,0
704,Vietnam,1710,0
894,Zambia,1710,0
716,Zimbabwe,1710,0
32,Argentina,1711,0
36,Australia,1711,0
68,Bolivia,1711,0
76,Brazil,1711,0
108,Burundi,1711,0
120,Cameroon,1711,0
124,Canada,1711,0
156,China,1711,0
180,"Congo, DRC",1711,0
818,Egypt,1711,0
250,France,1711,0
276,Germany,1711,0
356,India,1711,0
360,Indonesia,1711,0
364,Iran,1711,0
380,Italy,1711,0
392,Japan,1711,0
398,Kazakhstan,1711,0
418,Laos,1711,0
458,Malaysia,1711,0
484,Mexico,1711,0
496,Mongolia,1711,0
504,Morocco,1711,0
508,Mozambique,1711,0
104,Myanmar,1711,0
516,Namibia,1711,0
562,Niger,1711,0
566,Nigeria,1711,0
604,Peru,1711,0
620,Portugal,1711,0
643,Russia,1711,0
646,Rwanda,1711,0
710,South Africa,1711,0
410,South Korea,1711,0
724,Spain,1711,0
748,Swaziland,1711,0
834,Tanzania,1711,0
764,Thailand,1711,0
800,Uganda,1711,0
826,United Kingdom,1711,1.5
840,United States,1711,0
704,Vietnam,1711,0
894,Zambia,1711,0
716,Zimbabwe,1711,0
32,Argentina,1712,0
36,Australia,1712,0
68,Bolivia,1712,0
76,Brazil,1712,0
108,Burundi,1712,0
120,Cameroon,1712,0
124,Canada,1712,0
156,China,1712,0
180,"Congo, DRC",1712,0
818,Egypt,1712,0
250,France,1712,0
276,Germany,1712,0
356,India,1712,0
360,Indonesia,1712,0
364,Iran,1712,0
380,Italy,1712,0
392,Japan,1712,0
398,Kazakhstan,1712,0
418,Laos,1712,0
458,Malaysia,1712,0
484,Mexico,1712,0
496,Mongolia,1712,0
504,Morocco,1712,0
508,Mozambique,1712,0
104,Myanmar,1712,0
516,Namibia,1712,0
562,Niger,1712,0
566,Nigeria,1712,0
604,Peru,1712,0
620,Portugal,1712,0
643,Russia,1712,0
646,Rwanda,1712,0
710,South Africa,1712,0
410,South Korea,1712,0
724,Spain,1712,0
748,Swaziland,1712,0
834,Tanzania,1712,0
764,Thailand,1712,0
800,Uganda,1712,0
826,United Kingdom,1712,1.5
840,United States,1712,0
704,Vietnam,1712,0
894,Zambia,1712,0
716,Zimbabwe,1712,0
32,Argentina,1713,0
36,Australia,1713,0
68,Bolivia,1713,0
76,Brazil,1713,0
108,Burundi,1713,0
120,Cameroon,1713,0
124,Canada,1713,0
156,China,1713,0
180,"Congo, DRC",1713,0
818,Egypt,1713,0
250,France,1713,0
276,Germany,1713,0
356,India,1713,0
360,Indonesia,1713,0
364,Iran,1713,0
380,Italy,1713,0
392,Japan,1713,0
398,Kazakhstan,1713,0
418,Laos,1713,0
458,Malaysia,1713,0
484,Mexico,1713,0
496,Mongolia,1713,0
504,Morocco,1713,0
508,Mozambique,1713,0
104,Myanmar,1713,0
516,Namibia,1713,0
562,Niger,1713,0
566,Nigeria,1713,0
604,Peru,1713,0
620,Portugal,1713,0
643,Russia,1713,0
646,Rwanda,1713,0
710,South Africa,1713,0
410,South Korea,1713,0
724,Spain,1713,0
748,Swaziland,1713,0
834,Tanzania,1713,0
764,Thailand,1713,0
800,Uganda,1713,0
826,United Kingdom,1713,1.4
840,United States,1713,0
704,Vietnam,1713,0
894,Zambia,1713,0
716,Zimbabwe,1713,0
32,Argentina,1714,0
36,Australia,1714,0
68,Bolivia,1714,0
76,Brazil,1714,0
108,Burundi,1714,0
120,Cameroon,1714,0
124,Canada,1714,0
156,China,1714,0
180,"Congo, DRC",1714,0
818,Egypt,1714,0
250,France,1714,0
276,Germany,1714,0
356,India,1714,0
360,Indonesia,1714,0
364,Iran,1714,0
380,Italy,1714,0
392,Japan,1714,0
398,Kazakhstan,1714,0
418,Laos,1714,0
458,Malaysia,1714,0
484,Mexico,1714,0
496,Mongolia,1714,0
504,Morocco,1714,0
508,Mozambique,1714,0
104,Myanmar,1714,0
516,Namibia,1714,0
562,Niger,1714,0
566,Nigeria,1714,0
604,Peru,1714,0
620,Portugal,1714,0
643,Russia,1714,0
646,Rwanda,1714,0
710,South Africa,1714,0
410,South Korea,1714,0
724,Spain,1714,0
748,Swaziland,1714,0
834,Tanzania,1714,0
764,Thailand,1714,0
800,Uganda,1714,0
826,United Kingdom,1714,1.1
840,United States,1714,0
704,Vietnam,1714,0
894,Zambia,1714,0
716,Zimbabwe,1714,0
32,Argentina,1715,0
36,Australia,1715,0
68,Bolivia,1715,0
76,Brazil,1715,0
108,Burundi,1715,0
120,Cameroon,1715,0
124,Canada,1715,0
156,China,1715,0
180,"Congo, DRC",1715,0
818,Egypt,1715,0
250,France,1715,0
276,Germany,1715,0
356,India,1715,0
360,Indonesia,1715,0
364,Iran,1715,0
380,Italy,1715,0
392,Japan,1715,0
398,Kazakhstan,1715,0
418,Laos,1715,0
458,Malaysia,1715,0
484,Mexico,1715,0
496,Mongolia,1715,0
504,Morocco,1715,0
508,Mozambique,1715,0
104,Myanmar,1715,0
516,Namibia,1715,0
562,Niger,1715,0
566,Nigeria,1715,0
604,Peru,1715,0
620,Portugal,1715,0
643,Russia,1715,0
646,Rwanda,1715,0
710,South Africa,1715,0
410,South Korea,1715,0
724,Spain,1715,0
748,Swaziland,1715,0
834,Tanzania,1715,0
764,Thailand,1715,0
800,Uganda,1715,0
826,United Kingdom,1715,1.2
840,United States,1715,0
704,Vietnam,1715,0
894,Zambia,1715,0
716,Zimbabwe,1715,0
32,Argentina,1716,0
36,Australia,1716,0
68,Bolivia,1716,0
76,Brazil,1716,0
108,Burundi,1716,0
120,Cameroon,1716,0
124,Canada,1716,0
156,China,1716,0
180,"Congo, DRC",1716,0
818,Egypt,1716,0
250,France,1716,0
276,Germany,1716,0
356,India,1716,0
360,Indonesia,1716,0
364,Iran,1716,0
380,Italy,1716,0
392,Japan,1716,0
398,Kazakhstan,1716,0
418,Laos,1716,0
458,Malaysia,1716,0
484,Mexico,1716,0
496,Mongolia,1716,0
504,Morocco,1716,0
508,Mozambique,1716,0
104,Myanmar,1716,0
516,Namibia,1716,0
562,Niger,1716,0
566,Nigeria,1716,0
604,Peru,1716,0
620,Portugal,1716,0
643,Russia,1716,0
646,Rwanda,1716,0
710,South Africa,1716,0
410,South Korea,1716,0
724,Spain,1716,0
748,Swaziland,1716,0
834,Tanzania,1716,0
764,Thailand,1716,0
800,Uganda,1716,0
826,United Kingdom,1716,1.1
840,United States,1716,0
704,Vietnam,1716,0
894,Zambia,1716,0
716,Zimbabwe,1716,0
32,Argentina,1717,0
36,Australia,1717,0
68,Bolivia,1717,0
76,Brazil,1717,0
108,Burundi,1717,0
120,Cameroon,1717,0
124,Canada,1717,0
156,China,1717,0
180,"Congo, DRC",1717,0
818,Egypt,1717,0
250,France,1717,0
276,Germany,1717,0
356,India,1717,0
360,Indonesia,1717,0
364,Iran,1717,0
380,Italy,1717,0
392,Japan,1717,0
398,Kazakhstan,1717,0
418,Laos,1717,0
458,Malaysia,1717,0
484,Mexico,1717,0
496,Mongolia,1717,0
504,Morocco,1717,0
508,Mozambique,1717,0
104,Myanmar,1717,0
516,Namibia,1717,0
562,Niger,1717,0
566,Nigeria,1717,0
604,Peru,1717,0
620,Portugal,1717,0
643,Russia,1717,0
646,Rwanda,1717,0
710,South Africa,1717,0
410,South Korea,1717,0
724,Spain,1717,0
748,Swaziland,1717,0
834,Tanzania,1717,0
764,Thailand,1717,0
800,Uganda,1717,0
826,United Kingdom,1717,1.7
840,United States,1717,0
704,Vietnam,1717,0
894,Zambia,1717,0
716,Zimbabwe,1717,0
32,Argentina,1718,0
36,Australia,1718,0
68,Bolivia,1718,0
76,Brazil,1718,0
108,Burundi,1718,0
120,Cameroon,1718,0
124,Canada,1718,0
156,China,1718,0
180,"Congo, DRC",1718,0
818,Egypt,1718,0
250,France,1718,0
276,Germany,1718,0
356,India,1718,0
360,Indonesia,1718,0
364,Iran,1718,0
380,Italy,1718,0
392,Japan,1718,0
398,Kazakhstan,1718,0
418,Laos,1718,0
458,Malaysia,1718,0
484,Mexico,1718,0
496,Mongolia,1718,0
504,Morocco,1718,0
508,Mozambique,1718,0
104,Myanmar,1718,0
516,Namibia,1718,0
562,Niger,1718,0
566,Nigeria,1718,0
604,Peru,1718,0
620,Portugal,1718,0
643,Russia,1718,0
646,Rwanda,1718,0
710,South Africa,1718,0
410,South Korea,1718,0
724,Spain,1718,0
748,Swaziland,1718,0
834,Tanzania,1718,0
764,Thailand,1718,0
800,Uganda,1718,0
826,United Kingdom,1718,1.7
840,United States,1718,0
704,Vietnam,1718,0
894,Zambia,1718,0
716,Zimbabwe,1718,0
32,Argentina,1719,0
36,Australia,1719,0
68,Bolivia,1719,0
76,Brazil,1719,0
108,Burundi,1719,0
120,Cameroon,1719,0
124,Canada,1719,0
156,China,1719,0
180,"Congo, DRC",1719,0
818,Egypt,1719,0
250,France,1719,0
276,Germany,1719,0
356,India,1719,0
360,Indonesia,1719,0
364,Iran,1719,0
380,Italy,1719,0
392,Japan,1719,0
398,Kazakhstan,1719,0
418,Laos,1719,0
458,Malaysia,1719,0
484,Mexico,1719,0
496,Mongolia,1719,0
504,Morocco,1719,0
508,Mozambique,1719,0
104,Myanmar,1719,0
516,Namibia,1719,0
562,Niger,1719,0
566,Nigeria,1719,0
604,Peru,1719,0
620,Portugal,1719,0
643,Russia,1719,0
646,Rwanda,1719,0
710,South Africa,1719,0
410,South Korea,1719,0
724,Spain,1719,0
748,Swaziland,1719,0
834,Tanzania,1719,0
764,Thailand,1719,0
800,Uganda,1719,0
826,United Kingdom,1719,0
840,United States,1719,0
704,Vietnam,1719,0
894,Zambia,1719,0
716,Zimbabwe,1719,0
32,Argentina,1720,0
36,Australia,1720,0
68,Bolivia,1720,0
76,Brazil,1720,0
108,Burundi,1720,0
120,Cameroon,1720,0
124,Canada,1720,0
156,China,1720,0
180,"Congo, DRC",1720,0
818,Egypt,1720,0
250,France,1720,0
276,Germany,1720,0
356,India,1720,0
360,Indonesia,1720,0.1
364,Iran,1720,0
380,Italy,1720,0
392,Japan,1720,0
398,Kazakhstan,1720,0
418,Laos,1720,0
458,Malaysia,1720,0
484,Mexico,1720,0
496,Mongolia,1720,0
504,Morocco,1720,0
508,Mozambique,1720,0
104,Myanmar,1720,0
516,Namibia,1720,0
562,Niger,1720,0
566,Nigeria,1720,0
604,Peru,1720,0
620,Portugal,1720,0
643,Russia,1720,0
646,Rwanda,1720,0
710,South Africa,1720,0
410,South Korea,1720,0
724,Spain,1720,0
748,Swaziland,1720,0
834,Tanzania,1720,0
764,Thailand,1720,0
800,Uganda,1720,0
826,United Kingdom,1720,1.5
840,United States,1720,0
704,Vietnam,1720,0
894,Zambia,1720,0
716,Zimbabwe,1720,0
32,Argentina,1721,0
36,Australia,1721,0
68,Bolivia,1721,0
76,Brazil,1721,0
108,Burundi,1721,0
120,Cameroon,1721,0
124,Canada,1721,0
156,China,1721,0
180,"Congo, DRC",1721,0
818,Egypt,1721,0
250,France,1721,0
276,Germany,1721,0
356,India,1721,0
360,Indonesia,1721,0.1
364,Iran,1721,0
380,Italy,1721,0
392,Japan,1721,0
398,Kazakhstan,1721,0
418,Laos,1721,0
458,Malaysia,1721,0
484,Mexico,1721,0
496,Mongolia,1721,0
504,Morocco,1721,0
508,Mozambique,1721,0
104,Myanmar,1721,0
516,Namibia,1721,0
562,Niger,1721,0
566,Nigeria,1721,0
604,Peru,1721,0
620,Portugal,1721,0
643,Russia,1721,0
646,Rwanda,1721,0
710,South Africa,1721,0
410,South Korea,1721,0
724,Spain,1721,0
748,Swaziland,1721,0
834,Tanzania,1721,0
764,Thailand,1721,0
800,Uganda,1721,0
826,United Kingdom,1721,1.2
840,United States,1721,0
704,Vietnam,1721,0
894,Zambia,1721,0
716,Zimbabwe,1721,0
32,Argentina,1722,0
36,Australia,1722,0
68,Bolivia,1722,0
76,Brazil,1722,0
108,Burundi,1722,0
120,Cameroon,1722,0
124,Canada,1722,0
156,China,1722,0
180,"Congo, DRC",1722,0
818,Egypt,1722,0
250,France,1722,0
276,Germany,1722,0
356,India,1722,0
360,Indonesia,1722,0
364,Iran,1722,0
380,Italy,1722,0
392,Japan,1722,0
398,Kazakhstan,1722,0
418,Laos,1722,0
458,Malaysia,1722,0
484,Mexico,1722,0
496,Mongolia,1722,0
504,Morocco,1722,0
508,Mozambique,1722,0
104,Myanmar,1722,0
516,Namibia,1722,0
562,Niger,1722,0
566,Nigeria,1722,0
604,Peru,1722,0
620,Portugal,1722,0
643,Russia,1722,0
646,Rwanda,1722,0
710,South Africa,1722,0
410,South Korea,1722,0
724,Spain,1722,0
748,Swaziland,1722,0
834,Tanzania,1722,0
764,Thailand,1722,0
800,Uganda,1722,0
826,United Kingdom,1722,1.4
840,United States,1722,0
704,Vietnam,1722,0
894,Zambia,1722,0
716,Zimbabwe,1722,0
32,Argentina,1723,0
36,Australia,1723,0
68,Bolivia,1723,0
76,Brazil,1723,0
108,Burundi,1723,0
120,Cameroon,1723,0
124,Canada,1723,0
156,China,1723,0
180,"Congo, DRC",1723,0
818,Egypt,1723,0
250,France,1723,0
276,Germany,1723,0
356,India,1723,0
360,Indonesia,1723,0.3
364,Iran,1723,0
380,Italy,1723,0
392,Japan,1723,0
398,Kazakhstan,1723,0
418,Laos,1723,0
458,Malaysia,1723,0
484,Mexico,1723,0
496,Mongolia,1723,0
504,Morocco,1723,0
508,Mozambique,1723,0
104,Myanmar,1723,0
516,Namibia,1723,0
562,Niger,1723,0
566,Nigeria,1723,0
604,Peru,1723,0
620,Portugal,1723,0
643,Russia,1723,0
646,Rwanda,1723,0
710,South Africa,1723,0
410,South Korea,1723,0
724,Spain,1723,0
748,Swaziland,1723,0
834,Tanzania,1723,0
764,Thailand,1723,0
800,Uganda,1723,0
826,United Kingdom,1723,1.4
840,United States,1723,0
704,Vietnam,1723,0
894,Zambia,1723,0
716,Zimbabwe,1723,0
32,Argentina,1724,0
36,Australia,1724,0
68,Bolivia,1724,0
76,Brazil,1724,0
108,Burundi,1724,0
120,Cameroon,1724,0
124,Canada,1724,0
156,China,1724,0
180,"Congo, DRC",1724,0
818,Egypt,1724,0
250,France,1724,0
276,Germany,1724,0
356,India,1724,0
360,Indonesia,1724,0.2
364,Iran,1724,0
380,Italy,1724,0
392,Japan,1724,0
398,Kazakhstan,1724,0
418,Laos,1724,0
458,Malaysia,1724,0
484,Mexico,1724,0
496,Mongolia,1724,0
504,Morocco,1724,0
508,Mozambique,1724,0
104,Myanmar,1724,0
516,Namibia,1724,0
562,Niger,1724,0
566,Nigeria,1724,0
604,Peru,1724,0
620,Portugal,1724,0
643,Russia,1724,0
646,Rwanda,1724,0
710,South Africa,1724,0
410,South Korea,1724,0
724,Spain,1724,0
748,Swaziland,1724,0
834,Tanzania,1724,0
764,Thailand,1724,0
800,Uganda,1724,0
826,United Kingdom,1724,1.6
840,United States,1724,0
704,Vietnam,1724,0
894,Zambia,1724,0
716,Zimbabwe,1724,0
32,Argentina,1725,0
36,Australia,1725,0
68,Bolivia,1725,0
76,Brazil,1725,0
108,Burundi,1725,0
120,Cameroon,1725,0
124,Canada,1725,0
156,China,1725,0
180,"Congo, DRC",1725,0
818,Egypt,1725,0
250,France,1725,0
276,Germany,1725,0
356,India,1725,0
360,Indonesia,1725,0.2
364,Iran,1725,0
380,Italy,1725,0
392,Japan,1725,0
398,Kazakhstan,1725,0
418,Laos,1725,0
458,Malaysia,1725,0
484,Mexico,1725,0
496,Mongolia,1725,0
504,Morocco,1725,0
508,Mozambique,1725,0
104,Myanmar,1725,0
516,Namibia,1725,0
562,Niger,1725,0
566,Nigeria,1725,0
604,Peru,1725,0
620,Portugal,1725,0
643,Russia,1725,0
646,Rwanda,1725,0
710,South Africa,1725,0
410,South Korea,1725,0
724,Spain,1725,0
748,Swaziland,1725,0
834,Tanzania,1725,0
764,Thailand,1725,0
800,Uganda,1725,0
826,United Kingdom,1725,1.7
840,United States,1725,0
704,Vietnam,1725,0
894,Zambia,1725,0
716,Zimbabwe,1725,0
32,Argentina,1726,0
36,Australia,1726,0
68,Bolivia,1726,0
76,Brazil,1726,0
108,Burundi,1726,0
120,Cameroon,1726,0
124,Canada,1726,0
156,China,1726,0
180,"Congo, DRC",1726,0
818,Egypt,1726,0
250,France,1726,0
