ccode,country.name,year,value
408,North Korea,1755,0
578,Norway,1755,0
604,Peru,1755,0
608,Philippines,1755,0
616,Poland,1755,0
620,Portugal,1755,0
642,Romania,1755,0
643,Russia,1755,0
688,Serbia,1755,0
703,Slovakia,1755,0
705,Slovenia,1755,0
710,South Africa,1755,0
410,South Korea,1755,0
724,Spain,1755,0
752,Sweden,1755,0
762,Tajikistan,1755,0
764,Thailand,1755,0
788,Tunisia,1755,0
792,Turkey,1755,0
826,United Kingdom,1755,31
840,United States,1755,0
860,Uzbekistan,1755,0
704,Vietnam,1755,0
894,Zambia,1755,0
12,Algeria,1770,0
32,Argentina,1770,0
36,Australia,1770,0
40,Austria,1770,0
68,Bolivia,1770,0
70,Bosnia and Herzegovina,1770,0
76,Brazil,1770,0
100,Bulgaria,1770,0
124,Canada,1770,0
152,Chile,1770,0
156,China,1770,0
170,Colombia,1770,0
178,Congo,1770,0
246,Finland,1770,0
250,France,1770,0
268,Georgia,1770,0
276,Germany,1770,0
300,Greece,1770,0
320,Guatemala,1770,0
340,Honduras,1770,0
348,Hungary,1770,0
356,India,1770,0
364,Iran,1770,0
372,Ireland,1770,0
380,Italy,1770,0
392,Japan,1770,0
398,Kazakhstan,1770,0
404,Kenya,1770,0
418,Laos,1770,0
807,Macedonia,1770,0
484,Mexico,1770,0
504,Morocco,1770,0
104,Myanmar,1770,0
516,Namibia,1770,0
408,North Korea,1770,0
578,Norway,1770,0
604,Peru,1770,0
608,Philippines,1770,0
616,Poland,1770,0
620,Portugal,1770,0
642,Romania,1770,0
643,Russia,1770,0
688,Serbia,1770,0
703,Slovakia,1770,0
705,Slovenia,1770,0
710,South Africa,1770,0
410,South Korea,1770,0
724,Spain,1770,0
752,Sweden,1770,0
762,Tajikistan,1770,0
764,Thailand,1770,0
788,Tunisia,1770,0
792,Turkey,1770,0
826,United Kingdom,1770,60
840,United States,1770,0
860,Uzbekistan,1770,0
704,Vietnam,1770,0
894,Zambia,1770,0
12,Algeria,1785,0
32,Argentina,1785,0
36,Australia,1785,0
40,Austria,1785,0
68,Bolivia,1785,0
70,Bosnia and Herzegovina,1785,0
76,Brazil,1785,0
100,Bulgaria,1785,0
124,Canada,1785,0
152,Chile,1785,0
156,China,1785,0
170,Colombia,1785,0
178,Congo,1785,0
246,Finland,1785,0
250,France,1785,0
268,Georgia,1785,0
276,Germany,1785,0
300,Greece,1785,0
320,Guatemala,1785,0
340,Honduras,1785,0
348,Hungary,1785,0
356,India,1785,0
364,Iran,1785,0
372,Ireland,1785,0
380,Italy,1785,0
392,Japan,1785,0
398,Kazakhstan,1785,0
404,Kenya,1785,0
418,Laos,1785,0
807,Macedonia,1785,0
484,Mexico,1785,0
504,Morocco,1785,0
104,Myanmar,1785,0
516,Namibia,1785,0
408,North Korea,1785,0
578,Norway,1785,0
604,Peru,1785,0
608,Philippines,1785,0
616,Poland,1785,0
620,Portugal,1785,0
642,Romania,1785,0
643,Russia,1785,0
688,Serbia,1785,0
703,Slovakia,1785,0
705,Slovenia,1785,0
710,South Africa,1785,0
410,South Korea,1785,0
724,Spain,1785,0
752,Sweden,1785,0
762,Tajikistan,1785,0
764,Thailand,1785,0
788,Tunisia,1785,0
792,Turkey,1785,0
826,United Kingdom,1785,45
840,United States,1785,0
860,Uzbekistan,1785,0
704,Vietnam,1785,0
894,Zambia,1785,0
12,Algeria,1795,0
32,Argentina,1795,0
36,Australia,1795,0
40,Austria,1795,0
68,Bolivia,1795,0
70,Bosnia and Herzegovina,1795,0
76,Brazil,1795,0
100,Bulgaria,1795,0
124,Canada,1795,0
152,Chile,1795,0
156,China,1795,0
170,Colombia,1795,0
178,Congo,1795,0
246,Finland,1795,0
250,France,1795,0
268,Georgia,1795,0
276,Germany,1795,0
300,Greece,1795,0
320,Guatemala,1795,0
340,Honduras,1795,0
348,Hungary,1795,0
356,India,1795,0
364,Iran,1795,0
372,Ireland,1795,0
380,Italy,1795,0
392,Japan,1795,0
398,Kazakhstan,1795,0
404,Kenya,1795,0
418,Laos,1795,0
807,Macedonia,1795,0
484,Mexico,1795,0
504,Morocco,1795,0
104,Myanmar,1795,0
516,Namibia,1795,0
408,North Korea,1795,0
578,Norway,1795,0
604,Peru,1795,0
608,Philippines,1795,0
616,Poland,1795,0
620,Portugal,1795,0
642,Romania,1795,0
643,Russia,1795,0
688,Serbia,1795,0
703,Slovakia,1795,0
705,Slovenia,1795,0
710,South Africa,1795,0
410,South Korea,1795,0
724,Spain,1795,0
752,Sweden,1795,0
762,Tajikistan,1795,0
764,Thailand,1795,0
788,Tunisia,1795,0
792,Turkey,1795,0
826,United Kingdom,1795,0
840,United States,1795,0
860,Uzbekistan,1795,0
704,Vietnam,1795,0
894,Zambia,1795,0
12,Algeria,1796,0
32,Argentina,1796,0
36,Australia,1796,0
40,Austria,1796,0
68,Bolivia,1796,0
70,Bosnia and Herzegovina,1796,0
76,Brazil,1796,0
100,Bulgaria,1796,0
124,Canada,1796,0
152,Chile,1796,0
156,China,1796,0
170,Colombia,1796,0
178,Congo,1796,0
246,Finland,1796,0
250,France,1796,0
268,Georgia,1796,0
276,Germany,1796,0
300,Greece,1796,0
320,Guatemala,1796,0
340,Honduras,1796,0
348,Hungary,1796,0
356,India,1796,0
364,Iran,1796,0
372,Ireland,1796,0
380,Italy,1796,0
392,Japan,1796,0
398,Kazakhstan,1796,0
404,Kenya,1796,0
418,Laos,1796,0
807,Macedonia,1796,0
484,Mexico,1796,0
504,Morocco,1796,0
104,Myanmar,1796,0
516,Namibia,1796,0
408,North Korea,1796,0
578,Norway,1796,0
604,Peru,1796,0
608,Philippines,1796,0
616,Poland,1796,0
620,Portugal,1796,0
642,Romania,1796,0
643,Russia,1796,0
688,Serbia,1796,0
703,Slovakia,1796,0
705,Slovenia,1796,0
710,South Africa,1796,0
410,South Korea,1796,0
724,Spain,1796,27
752,Sweden,1796,0
762,Tajikistan,1796,0
764,Thailand,1796,0
788,Tunisia,1796,0
792,Turkey,1796,0
826,United Kingdom,1796,0
840,United States,1796,0
860,Uzbekistan,1796,0
704,Vietnam,1796,0
894,Zambia,1796,0
12,Algeria,1797,0
32,Argentina,1797,0
36,Australia,1797,0
40,Austria,1797,0
68,Bolivia,1797,0
70,Bosnia and Herzegovina,1797,0
76,Brazil,1797,0
100,Bulgaria,1797,0
124,Canada,1797,0
152,Chile,1797,0
156,China,1797,0
170,Colombia,1797,0
178,Congo,1797,0
246,Finland,1797,0
250,France,1797,0
268,Georgia,1797,0
276,Germany,1797,0
300,Greece,1797,0
320,Guatemala,1797,0
340,Honduras,1797,0
348,Hungary,1797,0
356,India,1797,0
364,Iran,1797,0
372,Ireland,1797,0
380,Italy,1797,0
392,Japan,1797,0
398,Kazakhstan,1797,0
404,Kenya,1797,0
418,Laos,1797,0
807,Macedonia,1797,0
484,Mexico,1797,0
504,Morocco,1797,0
104,Myanmar,1797,0
516,Namibia,1797,0
408,North Korea,1797,0
578,Norway,1797,0
604,Peru,1797,0
608,Philippines,1797,0
616,Poland,1797,0
620,Portugal,1797,0
642,Romania,1797,0
643,Russia,1797,0
688,Serbia,1797,0
703,Slovakia,1797,0
705,Slovenia,1797,0
710,South Africa,1797,0
410,South Korea,1797,0
724,Spain,1797,27
752,Sweden,1797,0
762,Tajikistan,1797,0
764,Thailand,1797,0
788,Tunisia,1797,0
792,Turkey,1797,0
826,United Kingdom,1797,0
840,United States,1797,0
860,Uzbekistan,1797,0
704,Vietnam,1797,0
894,Zambia,1797,0
12,Algeria,1798,0
32,Argentina,1798,0
36,Australia,1798,0
40,Austria,1798,0
68,Bolivia,1798,0
70,Bosnia and Herzegovina,1798,0
76,Brazil,1798,0
100,Bulgaria,1798,0
124,Canada,1798,0
152,Chile,1798,0
156,China,1798,0
170,Colombia,1798,0
178,Congo,1798,0
246,Finland,1798,0
250,France,1798,0
268,Georgia,1798,0
276,Germany,1798,0
300,Greece,1798,0
320,Guatemala,1798,0
340,Honduras,1798,0
348,Hungary,1798,0
356,India,1798,0
364,Iran,1798,0
372,Ireland,1798,0
380,Italy,1798,0
392,Japan,1798,0
398,Kazakhstan,1798,0
404,Kenya,1798,0
418,Laos,1798,0
807,Macedonia,1798,0
484,Mexico,1798,0
504,Morocco,1798,0
104,Myanmar,1798,0
516,Namibia,1798,0
408,North Korea,1798,0
578,Norway,1798,0
604,Peru,1798,0
608,Philippines,1798,0
616,Poland,1798,0
620,Portugal,1798,0
642,Romania,1798,0
643,Russia,1798,0
688,Serbia,1798,0
703,Slovakia,1798,0
705,Slovenia,1798,0
710,South Africa,1798,0
410,South Korea,1798,0
724,Spain,1798,27
752,Sweden,1798,0
762,Tajikistan,1798,0
764,Thailand,1798,0
788,Tunisia,1798,0
792,Turkey,1798,0
826,United Kingdom,1798,0
840,United States,1798,0
860,Uzbekistan,1798,0
704,Vietnam,1798,0
894,Zambia,1798,0
12,Algeria,1799,0
32,Argentina,1799,0
36,Australia,1799,0
40,Austria,1799,0
68,Bolivia,1799,0
70,Bosnia and Herzegovina,1799,0
76,Brazil,1799,0
100,Bulgaria,1799,0
124,Canada,1799,0
152,Chile,1799,0
156,China,1799,0
170,Colombia,1799,0
178,Congo,1799,0
246,Finland,1799,0
250,France,1799,0
268,Georgia,1799,0
276,Germany,1799,0
300,Greece,1799,0
320,Guatemala,1799,0
340,Honduras,1799,0
348,Hungary,1799,0
356,India,1799,0
364,Iran,1799,0
372,Ireland,1799,0
380,Italy,1799,0
392,Japan,1799,0
398,Kazakhstan,1799,0
404,Kenya,1799,0
418,Laos,1799,0
807,Macedonia,1799,0
484,Mexico,1799,0
504,Morocco,1799,0
104,Myanmar,1799,0
516,Namibia,1799,0
408,North Korea,1799,0
578,Norway,1799,0
604,Peru,1799,0
608,Philippines,1799,0
616,Poland,1799,0
620,Portugal,1799,0
642,Romania,1799,0
643,Russia,1799,0
688,Serbia,1799,0
703,Slovakia,1799,0
705,Slovenia,1799,0
710,South Africa,1799,0
410,South Korea,1799,0
724,Spain,1799,27
752,Sweden,1799,0
762,Tajikistan,1799,0
764,Thailand,1799,0
788,Tunisia,1799,0
792,Turkey,1799,0
826,United Kingdom,1799,0
840,United States,1799,0
860,Uzbekistan,1799,0
704,Vietnam,1799,0
894,Zambia,1799,0
12,Algeria,1800,0
32,Argentina,1800,0
36,Australia,1800,0
40,Austria,1800,0
68,Bolivia,1800,0
70,Bosnia and Herzegovina,1800,0
76,Brazil,1800,0
100,Bulgaria,1800,0
124,Canada,1800,0
152,Chile,1800,0
156,China,1800,0
170,Colombia,1800,0
178,Congo,1800,0
246,Finland,1800,0
250,France,1800,0
268,Georgia,1800,0
276,Germany,1800,0
300,Greece,1800,0
320,Guatemala,1800,0
340,Honduras,1800,0
348,Hungary,1800,0
356,India,1800,0
364,Iran,1800,0
372,Ireland,1800,0
380,Italy,1800,0
392,Japan,1800,0
398,Kazakhstan,1800,0
404,Kenya,1800,0
418,Laos,1800,0
807,Macedonia,1800,0
484,Mexico,1800,0
504,Morocco,1800,0
104,Myanmar,1800,0
516,Namibia,1800,0
408,North Korea,1800,0
578,Norway,1800,0
604,Peru,1800,0
608,Philippines,1800,0
616,Poland,1800,0
620,Portugal,1800,0
642,Romania,1800,0
643,Russia,1800,0
688,Serbia,1800,0
703,Slovakia,1800,0
705,Slovenia,1800,0
710,South Africa,1800,0
410,South Korea,1800,0
724,Spain,1800,27
752,Sweden,1800,0
762,Tajikistan,1800,0
764,Thailand,1800,0
788,Tunisia,1800,0
792,Turkey,1800,0
826,United Kingdom,1800,0
840,United States,1800,0
860,Uzbekistan,1800,0
704,Vietnam,1800,0
894,Zambia,1800,0
12,Algeria,1801,0
32,Argentina,1801,0
36,Australia,1801,0
40,Austria,1801,0
68,Bolivia,1801,0
70,Bosnia and Herzegovina,1801,0
76,Brazil,1801,0
100,Bulgaria,1801,0
124,Canada,1801,0
152,Chile,1801,0
156,China,1801,0
170,Colombia,1801,0
178,Congo,1801,0
246,Finland,1801,0
250,France,1801,0
268,Georgia,1801,0
276,Germany,1801,0
300,Greece,1801,0
320,Guatemala,1801,0
340,Honduras,1801,0
348,Hungary,1801,0
356,India,1801,0
364,Iran,1801,0
372,Ireland,1801,0
380,Italy,1801,0
392,Japan,1801,0
398,Kazakhstan,1801,0
404,Kenya,1801,0
418,Laos,1801,0
807,Macedonia,1801,0
484,Mexico,1801,0
504,Morocco,1801,0
104,Myanmar,1801,0
516,Namibia,1801,0
408,North Korea,1801,0
578,Norway,1801,0
604,Peru,1801,0
608,Philippines,1801,0
616,Poland,1801,0
620,Portugal,1801,0
642,Romania,1801,0
643,Russia,1801,0
688,Serbia,1801,0
703,Slovakia,1801,0
705,Slovenia,1801,0
710,South Africa,1801,0
410,South Korea,1801,0
724,Spain,1801,93
752,Sweden,1801,0
762,Tajikistan,1801,0
764,Thailand,1801,0
788,Tunisia,1801,0
792,Turkey,1801,0
826,United Kingdom,1801,0
840,United States,1801,1
860,Uzbekistan,1801,0
704,Vietnam,1801,0
894,Zambia,1801,0
12,Algeria,1802,0
32,Argentina,1802,0
36,Australia,1802,0
40,Austria,1802,0
68,Bolivia,1802,0
70,Bosnia and Herzegovina,1802,0
76,Brazil,1802,0
100,Bulgaria,1802,0
124,Canada,1802,0
152,Chile,1802,0
156,China,1802,0
170,Colombia,1802,0
178,Congo,1802,0
246,Finland,1802,0
250,France,1802,0
268,Georgia,1802,0
276,Germany,1802,0
300,Greece,1802,0
320,Guatemala,1802,0
340,Honduras,1802,0
348,Hungary,1802,0
356,India,1802,0
364,Iran,1802,0
372,Ireland,1802,0
380,Italy,1802,0
392,Japan,1802,0
398,Kazakhstan,1802,0
404,Kenya,1802,0
418,Laos,1802,0
807,Macedonia,1802,0
484,Mexico,1802,0
504,Morocco,1802,0
104,Myanmar,1802,0
516,Namibia,1802,0
408,North Korea,1802,0
578,Norway,1802,0
604,Peru,1802,0
608,Philippines,1802,0
616,Poland,1802,0
620,Portugal,1802,0
642,Romania,1802,0
643,Russia,1802,0
688,Serbia,1802,0
703,Slovakia,1802,0
705,Slovenia,1802,0
710,South Africa,1802,0
410,South Korea,1802,0
724,Spain,1802,93
752,Sweden,1802,0
762,Tajikistan,1802,0
764,Thailand,1802,0
788,Tunisia,1802,0
792,Turkey,1802,0
826,United Kingdom,1802,0
840,United States,1802,1
860,Uzbekistan,1802,0
704,Vietnam,1802,0
894,Zambia,1802,0
12,Algeria,1803,0
32,Argentina,1803,0
36,Australia,1803,0
40,Austria,1803,0
68,Bolivia,1803,0
70,Bosnia and Herzegovina,1803,0
76,Brazil,1803,0
100,Bulgaria,1803,0
124,Canada,1803,0
152,Chile,1803,0
156,China,1803,0
170,Colombia,1803,0
178,Congo,1803,0
246,Finland,1803,0
250,France,1803,0
268,Georgia,1803,0
276,Germany,1803,0
300,Greece,1803,0
320,Guatemala,1803,0
340,Honduras,1803,0
348,Hungary,1803,0
356,India,1803,0
364,Iran,1803,0
372,Ireland,1803,0
380,Italy,1803,0
392,Japan,1803,0
398,Kazakhstan,1803,0
404,Kenya,1803,0
418,Laos,1803,0
807,Macedonia,1803,0
484,Mexico,1803,0
504,Morocco,1803,0
104,Myanmar,1803,0
516,Namibia,1803,0
408,North Korea,1803,0
578,Norway,1803,0
604,Peru,1803,0
608,Philippines,1803,0
616,Poland,1803,0
620,Portugal,1803,0
642,Romania,1803,0
643,Russia,1803,0
688,Serbia,1803,0
703,Slovakia,1803,0
705,Slovenia,1803,0
710,South Africa,1803,0
410,South Korea,1803,0
724,Spain,1803,4.2
752,Sweden,1803,0
762,Tajikistan,1803,0
764,Thailand,1803,0
788,Tunisia,1803,0
792,Turkey,1803,0
826,United Kingdom,1803,0
840,United States,1803,1
860,Uzbekistan,1803,0
704,Vietnam,1803,0
894,Zambia,1803,0
12,Algeria,1804,0
32,Argentina,1804,0
36,Australia,1804,0
40,Austria,1804,0
68,Bolivia,1804,0
70,Bosnia and Herzegovina,1804,0
76,Brazil,1804,0
100,Bulgaria,1804,0
124,Canada,1804,0
152,Chile,1804,0
156,China,1804,0
170,Colombia,1804,0
178,Congo,1804,0
246,Finland,1804,0
250,France,1804,0
268,Georgia,1804,0
276,Germany,1804,0
300,Greece,1804,0
320,Guatemala,1804,0
340,Honduras,1804,0
348,Hungary,1804,0
356,India,1804,0
364,Iran,1804,0
372,Ireland,1804,0
380,Italy,1804,0
392,Japan,1804,0
398,Kazakhstan,1804,0
404,Kenya,1804,0
418,Laos,1804,0
807,Macedonia,1804,0
484,Mexico,1804,0
504,Morocco,1804,0
104,Myanmar,1804,0
516,Namibia,1804,0
408,North Korea,1804,0
578,Norway,1804,0
604,Peru,1804,0
608,Philippines,1804,0
616,Poland,1804,0
620,Portugal,1804,0
642,Romania,1804,0
643,Russia,1804,0
688,Serbia,1804,0
703,Slovakia,1804,0
705,Slovenia,1804,0
710,South Africa,1804,0
410,South Korea,1804,0
724,Spain,1804,4.2
752,Sweden,1804,0
762,Tajikistan,1804,0
764,Thailand,1804,0
788,Tunisia,1804,0
792,Turkey,1804,0
826,United Kingdom,1804,0
840,United States,1804,1
860,Uzbekistan,1804,0
704,Vietnam,1804,0
894,Zambia,1804,0
12,Algeria,1805,0
32,Argentina,1805,0
36,Australia,1805,0
40,Austria,1805,0
68,Bolivia,1805,0
70,Bosnia and Herzegovina,1805,0
76,Brazil,1805,0
100,Bulgaria,1805,0
124,Canada,1805,0
152,Chile,1805,0
156,China,1805,0
170,Colombia,1805,0
178,Congo,1805,0
246,Finland,1805,0
250,France,1805,0
268,Georgia,1805,0
276,Germany,1805,0
300,Greece,1805,0
320,Guatemala,1805,0
340,Honduras,1805,0
348,Hungary,1805,0
356,India,1805,0
364,Iran,1805,0
372,Ireland,1805,0
380,Italy,1805,0
392,Japan,1805,0
398,Kazakhstan,1805,0
404,Kenya,1805,0
418,Laos,1805,0
807,Macedonia,1805,0
484,Mexico,1805,0
504,Morocco,1805,0
104,Myanmar,1805,0
516,Namibia,1805,0
408,North Korea,1805,0
578,Norway,1805,0
604,Peru,1805,0
608,Philippines,1805,0
616,Poland,1805,0
620,Portugal,1805,0
642,Romania,1805,0
643,Russia,1805,0
688,Serbia,1805,0
703,Slovakia,1805,0
705,Slovenia,1805,0
710,South Africa,1805,0
410,South Korea,1805,0
724,Spain,1805,4.2
752,Sweden,1805,0
762,Tajikistan,1805,0
764,Thailand,1805,0
788,Tunisia,1805,0
792,Turkey,1805,0
826,United Kingdom,1805,0
840,United States,1805,1
860,Uzbekistan,1805,0
704,Vietnam,1805,0
894,Zambia,1805,0
12,Algeria,1806,0
32,Argentina,1806,0
36,Australia,1806,0
40,Austria,1806,0
68,Bolivia,1806,0
70,Bosnia and Herzegovina,1806,0
76,Brazil,1806,0
100,Bulgaria,1806,0
124,Canada,1806,0
152,Chile,1806,0
156,China,1806,0
170,Colombia,1806,0
178,Congo,1806,0
246,Finland,1806,0
250,France,1806,0
268,Georgia,1806,0
276,Germany,1806,0
300,Greece,1806,0
320,Guatemala,1806,0
340,Honduras,1806,0
348,Hungary,1806,0
356,India,1806,0
364,Iran,1806,0
372,Ireland,1806,0
380,Italy,1806,0
392,Japan,1806,0
398,Kazakhstan,1806,0
404,Kenya,1806,0
418,Laos,1806,0
807,Macedonia,1806,0
484,Mexico,1806,0
504,Morocco,1806,0
104,Myanmar,1806,0
516,Namibia,1806,0
408,North Korea,1806,0
578,Norway,1806,0
604,Peru,1806,0
608,Philippines,1806,0
616,Poland,1806,0
620,Portugal,1806,0
642,Romania,1806,0
643,Russia,1806,0
688,Serbia,1806,0
703,Slovakia,1806,0
705,Slovenia,1806,0
710,South Africa,1806,0
410,South Korea,1806,0
724,Spain,1806,4.2
752,Sweden,1806,0
762,Tajikistan,1806,0
764,Thailand,1806,0
788,Tunisia,1806,0
792,Turkey,1806,0
826,United Kingdom,1806,0
840,United States,1806,1
860,Uzbekistan,1806,0
704,Vietnam,1806,0
894,Zambia,1806,0
12,Algeria,1807,0
32,Argentina,1807,0
36,Australia,1807,0
40,Austria,1807,0
68,Bolivia,1807,0
70,Bosnia and Herzegovina,1807,0
76,Brazil,1807,0
100,Bulgaria,1807,0
124,Canada,1807,0
152,Chile,1807,0
156,China,1807,0
170,Colombia,1807,0
178,Congo,1807,0
246,Finland,1807,0
250,France,1807,0
268,Georgia,1807,0
276,Germany,1807,0
300,Greece,1807,0
320,Guatemala,1807,0
340,Honduras,1807,0
348,Hungary,1807,0
356,India,1807,0
364,Iran,1807,0
372,Ireland,1807,0
380,Italy,1807,0
392,Japan,1807,0
398,Kazakhstan,1807,0
404,Kenya,1807,0
418,Laos,1807,0
807,Macedonia,1807,0
484,Mexico,1807,0
504,Morocco,1807,0
104,Myanmar,1807,0
516,Namibia,1807,0
408,North Korea,1807,0
578,Norway,1807,0
604,Peru,1807,0
608,Philippines,1807,0
616,Poland,1807,0
620,Portugal,1807,0
642,Romania,1807,0
643,Russia,1807,0
688,Serbia,1807,0
703,Slovakia,1807,0
705,Slovenia,1807,0
710,South Africa,1807,0
410,South Korea,1807,0
724,Spain,1807,11
752,Sweden,1807,0
762,Tajikistan,1807,0
764,Thailand,1807,0
788,Tunisia,1807,0
792,Turkey,1807,0
826,United Kingdom,1807,0
840,United States,1807,1
860,Uzbekistan,1807,0
704,Vietnam,1807,0
894,Zambia,1807,0
12,Algeria,1808,0
32,Argentina,1808,0
36,Australia,1808,0
40,Austria,1808,0
68,Bolivia,1808,0
70,Bosnia and Herzegovina,1808,0
76,Brazil,1808,0
100,Bulgaria,1808,0
124,Canada,1808,0
152,Chile,1808,0
156,China,1808,0
170,Colombia,1808,0
178,Congo,1808,0
246,Finland,1808,0
250,France,1808,0
268,Georgia,1808,0
276,Germany,1808,4.2
300,Greece,1808,0
320,Guatemala,1808,0
340,Honduras,1808,0
348,Hungary,1808,0
356,India,1808,0
364,Iran,1808,0
372,Ireland,1808,0
380,Italy,1808,0
392,Japan,1808,0
398,Kazakhstan,1808,0
404,Kenya,1808,0
418,Laos,1808,0
807,Macedonia,1808,0
484,Mexico,1808,0
504,Morocco,1808,0
104,Myanmar,1808,0
516,Namibia,1808,0
408,North Korea,1808,0
578,Norway,1808,0
604,Peru,1808,0
608,Philippines,1808,0
616,Poland,1808,0
620,Portugal,1808,0
642,Romania,1808,0
643,Russia,1808,0
688,Serbia,1808,0
703,Slovakia,1808,0
705,Slovenia,1808,0
710,South Africa,1808,0
410,South Korea,1808,0
724,Spain,1808,11
752,Sweden,1808,0
762,Tajikistan,1808,0
764,Thailand,1808,0
788,Tunisia,1808,0
792,Turkey,1808,0
826,United Kingdom,1808,0
840,United States,1808,1
860,Uzbekistan,1808,0
704,Vietnam,1808,0
894,Zambia,1808,0
12,Algeria,1809,0
32,Argentina,1809,0
36,Australia,1809,0
40,Austria,1809,0.2327586
68,Bolivia,1809,0
70,Bosnia and Herzegovina,1809,0.01051079
76,Brazil,1809,0
100,Bulgaria,1809,0
124,Canada,1809,0
152,Chile,1809,0
156,China,1809,0
170,Colombia,1809,0
178,Congo,1809,0
246,Finland,1809,0
250,France,1809,0
268,Georgia,1809,0
276,Germany,1809,0
300,Greece,1809,0
320,Guatemala,1809,0
340,Honduras,1809,0
348,Hungary,1809,0
356,India,1809,0
364,Iran,1809,0
372,Ireland,1809,0
380,Italy,1809,0
392,Japan,1809,0
398,Kazakhstan,1809,0
404,Kenya,1809,0
418,Laos,1809,0
807,Macedonia,1809,0.4151761
484,Mexico,1809,0
504,Morocco,1809,0
104,Myanmar,1809,0
516,Namibia,1809,0
408,North Korea,1809,0
578,Norway,1809,0
604,Peru,1809,0
608,Philippines,1809,0
616,Poland,1809,0.07758621
620,Portugal,1809,0
642,Romania,1809,0.06465517
643,Russia,1809,0
688,Serbia,1809,0.1118413
703,Slovakia,1809,0
705,Slovenia,1809,0.01313848
710,South Africa,1809,0
410,South Korea,1809,0
724,Spain,1809,11
752,Sweden,1809,0
762,Tajikistan,1809,0
764,Thailand,1809,0
788,Tunisia,1809,0
792,Turkey,1809,0
826,United Kingdom,1809,0
840,United States,1809,1
860,Uzbekistan,1809,0
704,Vietnam,1809,0
894,Zambia,1809,0
12,Algeria,1810,0
32,Argentina,1810,0
36,Australia,1810,0
